Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
2971,Entry long,2024-12-26 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,590.18,100,59018,60,0.10,0,62,0.11,-47,-0.08,-974,-0.97,2
2972,Exit short,2024-12-27 07:45,TX30,583.84,100,58403,19,0.03,0,175,0.30,-51,-0.09,-955,-0.95,2
2972,Entry short,2024-12-27 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,584.03,100,58403,19,0.03,0,175,0.30,-51,-0.09,-955,-0.95,2
2973,Exit short,2024-12-30 07:30,TX30,574.95,100,57535,40,0.07,0,78,0.14,-102,-0.18,-915,-0.91,2
2973,Entry short,2024-12-30 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,575.35,100,57535,40,0.07,0,78,0.14,-102,-0.18,-915,-0.91,2
2974,Exit long,2025-01-02 07:30,TX30,577.9,100,58024,-234,-0.40,0,94,0.16,-281,-0.48,-1149,-1.15,2
2974,Entry long,2025-01-02 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,580.24,100,58024,-234,-0.40,0,94,0.16,-281,-0.48,-1149,-1.15,2
2975,Exit long,2025-01-06 07:30,TX30,588.83,100,58787,96,0.16,0,105,0.18,-25,-0.04,-1053,-1.05,2
2975,Entry long,2025-01-06 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,587.87,100,58787,96,0.16,0,105,0.18,-25,-0.04,-1053,-1.05,2
2976,Exit short,2025-01-07 07:45,TX30,581.2,100,58308,188,0.32,0,229,0.39,-147,-0.25,-865,-0.86,2
2976,Entry short,2025-01-07 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,583.08,100,58308,188,0.32,0,229,0.39,-147,-0.25,-865,-0.86,2
2977,Exit short,2025-01-08 07:45,TX30,577.36,100,57665,-71,-0.12,0,51,0.09,-164,-0.28,-936,-0.94,2
2977,Entry short,2025-01-08 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,576.65,100,57665,-71,-0.12,0,51,0.09,-164,-0.28,-936,-0.94,2
2978,Exit short,2025-01-10 07:30,TX30,572.1,100,57315,105,0.18,0,375,0.65,0,0.00,-831,-0.83,2
2978,Entry short,2025-01-10 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,573.15,100,57315,105,0.18,0,375,0.65,0,0.00,-831,-0.83,2
2979,Exit long,2025-01-13 07:30,TX30,566.41,100,56807,-166,-0.29,0,82,0.14,-181,-0.32,-997,-1.00,2
2979,Entry long,2025-01-13 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,568.07,100,56807,-166,-0.29,0,82,0.14,-181,-0.32,-997,-1.00,2
2980,Exit short,2025-01-14 07:30,TX30,573.35,100,57250,-85,-0.15,0,12,0.02,-230,-0.40,-1082,-1.08,2
2980,Entry short,2025-01-14 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,572.5,100,57250,-85,-0.15,0,12,0.02,-230,-0.40,-1082,-1.08,2
2981,Exit long,2025-01-15 07:30,TX30,582.37,100,58201,36,0.06,0,97,0.17,-41,-0.07,-1046,-1.05,2
2981,Entry long,2025-01-15 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,582.01,100,58201,36,0.06,0,97,0.17,-41,-0.07,-1046,-1.05,2
