Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
159,Entry long,2025-10-15 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,662.84,100,66284,116,0.18,0,188,0.28,-2,0.00,1559,1.56,1
160,Exit short,2025-10-16 07:30,TX15,661.45,100,66035,-110,-0.17,0,29,0.04,-173,-0.26,1449,1.45,1
160,Entry short,2025-10-16 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,660.35,100,66035,-110,-0.17,0,29,0.04,-173,-0.26,1449,1.45,1
161,Exit long,2025-10-17 07:30,TX15,656.87,100,65768,-81,-0.12,0,59,0.09,-158,-0.24,1368,1.37,1
161,Entry long,2025-10-17 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,657.68,100,65768,-81,-0.12,0,59,0.09,-158,-0.24,1368,1.37,1
162,Exit long,2025-10-20 07:30,TX15,664.75,100,66407,68,0.10,0,82,0.12,-56,-0.08,1436,1.44,1
162,Entry long,2025-10-20 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,664.07,100,66407,68,0.10,0,82,0.12,-56,-0.08,1436,1.44,1
163,Exit short,2025-10-21 07:15,TX15,665.44,100,66507,-37,-0.06,0,59,0.09,-46,-0.07,1399,1.40,1
163,Entry short,2025-10-21 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,665.07,100,66507,-37,-0.06,0,59,0.09,-46,-0.07,1399,1.40,1
164,Exit short,2025-10-22 07:45,TX15,663.08,100,66395,87,0.13,0,94,0.14,-34,-0.05,1486,1.49,1
164,Entry short,2025-10-22 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,663.95,100,66395,87,0.13,0,94,0.14,-34,-0.05,1486,1.49,1
165,Exit long,2025-10-23 07:15,TX15,663.62,100,66449,-87,-0.13,0,37,0.06,-112,-0.17,1399,1.40,1
165,Entry long,2025-10-23 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,664.49,100,66449,-87,-0.13,0,37,0.06,-112,-0.17,1399,1.40,1
166,Exit long,2025-10-24 07:30,TX15,671.22,100,67222,-100,-0.15,0,2,0.00,-103,-0.15,1299,1.30,1
166,Entry long,2025-10-24 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,672.22,100,67222,-100,-0.15,0,2,0.00,-103,-0.15,1299,1.30,1
167,Exit long,2025-10-27 07:30,TX15,677.4,100,67763,-23,-0.03,0,3,0.00,-84,-0.12,1276,1.28,1
167,Entry long,2025-10-27 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,677.63,100,67763,-23,-0.03,0,3,0.00,-84,-0.12,1276,1.28,1
168,Exit short,2025-10-28 07:15,TX15,680.17,100,68005,-12,-0.02,0,18,0.03,-27,-0.04,1264,1.26,1
168,Entry short,2025-10-28 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,680.05,100,68005,-12,-0.02,0,18,0.03,-27,-0.04,1264,1.26,1
169,Exit long,2025-10-29 07:15,TX15,683.14,100,68393,-79,-0.12,0,10,0.01,-114,-0.17,1185,1.19,1
169,Entry long,2025-10-29 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,683.93,100,68393,-79,-0.12,0,10,0.01,-114,-0.17,1185,1.19,1
170,Exit long,2025-10-30 07:15,TX15,679.21,100,67937,-16,-0.02,0,93,0.14,-116,-0.17,1169,1.17,1
170,Entry long,2025-10-30 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,679.37,100,67937,-16,-0.02,0,93,0.14,-116,-0.17,1169,1.17,1
171,Exit short,2025-10-31 07:30,TX15,677.63,100,67716,-47,-0.07,0,55,0.08,-69,-0.10,1122,1.12,1
171,Entry short,2025-10-31 07:15,C0|S|MKT|15|v0.3.0-tier0|SPY,677.16,100,67716,-47,-0.07,0,55,0.08,-69,-0.10,1122,1.12,1
172,Exit short,2025-11-03 07:15,TX15,676.72,100,67696,24,0.04,0,91,0.13,-43,-0.06,1146,1.15,1
172,Entry short,2025-11-03 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,676.96,100,67696,24,0.04,0,91,0.13,-43,-0.06,1146,1.15,1
173,Exit long,2025-11-04 07:15,TX15,673.34,100,67311,23,0.03,0,52,0.08,-33,-0.05,1169,1.17,1
173,Entry long,2025-11-04 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,673.11,100,67311,23,0.03,0,52,0.08,-33,-0.05,1169,1.17,1
174,Exit long,2025-11-05 07:15,TX15,671.3,100,67177,-47,-0.07,0,75,0.11,-85,-0.13,1122,1.12,1
174,Entry long,2025-11-05 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,671.77,100,67177,-47,-0.07,0,75,0.11,-85,-0.13,1122,1.12,1
175,Exit short,2025-11-06 07:15,TX15,667.62,100,66858,96,0.14,0,159,0.24,-13,-0.02,1218,1.22,1
175,Entry short,2025-11-06 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,668.58,100,66858,96,0.14,0,159,0.24,-13,-0.02,1218,1.22,1
176,Exit long,2025-11-11 07:15,TX15,673.89,100,67510,-121,-0.18,0,0,0.00,-155,-0.23,1097,1.10,1
176,Entry long,2025-11-11 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,675.1,100,67510,-121,-0.18,0,0,0.00,-155,-0.23,1097,1.10,1
177,Exit short,2025-11-12 07:15,TX15,677.54,100,67810,56,0.08,0,66,0.10,-53,-0.08,1153,1.15,1
