Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
143,Exit short,2010-10-01 08:30,TX60,86.43,100,8648,5,0.06,0,24,0.28,-11,-0.13,64,0.06,4
143,Entry short,2010-10-01 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,86.48,100,8648,5,0.06,0,24,0.28,-11,-0.13,64,0.06,4
144,Exit long,2010-10-05 08:00,TX60,87.37,100,8721,16,0.18,0,30,0.34,-25,-0.29,80,0.08,4
144,Entry long,2010-10-05 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,87.21,100,8721,16,0.18,0,30,0.34,-25,-0.29,80,0.08,4
145,Exit short,2010-10-07 08:00,TX60,87.79,100,8765,-14,-0.16,0,8,0.09,-35,-0.40,66,0.07,4
145,Entry short,2010-10-07 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,87.65,100,8765,-14,-0.16,0,8,0.09,-35,-0.40,66,0.07,4
146,Exit short,2010-10-08 08:30,TX60,88.13,100,8756,-57,-0.65,0,2,0.02,-60,-0.69,9,0.01,4
146,Entry short,2010-10-08 07:30,C0|S|MKT|15|v0.3.0-tier0|SPY,87.56,100,8756,-57,-0.65,0,2,0.02,-60,-0.69,9,0.01,4
147,Exit long,2010-10-11 08:30,TX60,88.33,100,8849,-16,-0.18,0,5,0.06,-31,-0.35,-7,-0.01,4
147,Entry long,2010-10-11 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,88.49,100,8849,-16,-0.18,0,5,0.06,-31,-0.35,-7,-0.01,4
148,Exit short,2010-10-12 08:00,TX60,88.1,100,8772,-38,-0.43,0,6,0.07,-47,-0.54,-45,-0.04,4
148,Entry short,2010-10-12 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,87.72,100,8772,-38,-0.43,0,6,0.07,-47,-0.54,-45,-0.04,4
149,Exit long,2010-10-13 08:15,TX60,89.49,100,8913,36,0.40,0,41,0.46,-7,-0.08,-9,-0.01,4
149,Entry long,2010-10-13 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,89.13,100,8913,36,0.40,0,41,0.46,-7,-0.08,-9,-0.01,4
150,Exit short,2010-10-15 08:00,TX60,88.79,100,8898,19,0.21,0,60,0.67,-15,-0.17,10,0.01,4
150,Entry short,2010-10-15 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,88.98,100,8898,19,0.21,0,60,0.67,-15,-0.17,10,0.01,4
151,Exit long,2010-10-18 08:00,TX60,89.49,100,8932,17,0.19,0,21,0.24,-10,-0.11,27,0.03,4
151,Entry long,2010-10-18 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,89.32,100,8932,17,0.19,0,21,0.24,-10,-0.11,27,0.03,4
152,Exit long,2010-10-19 08:30,TX60,88.83,100,8895,-12,-0.13,0,15,0.17,-20,-0.22,15,0.02,4
152,Entry long,2010-10-19 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,88.95,100,8895,-12,-0.13,0,15,0.17,-20,-0.22,15,0.02,4
153,Exit long,2010-10-21 08:15,TX60,89.91,100,9006,-15,-0.17,0,8,0.09,-18,-0.20,0,0.00,4
153,Entry long,2010-10-21 07:15,C0|L|MKT|15|v0.3.0-tier0|SPY,90.06,100,9006,-15,-0.17,0,8,0.09,-18,-0.20,0,0.00,4
154,Exit short,2010-10-22 08:00,TX60,89.56,100,8940,-16,-0.18,0,7,0.08,-23,-0.26,-16,-0.02,4
154,Entry short,2010-10-22 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,89.4,100,8940,-16,-0.18,0,7,0.08,-23,-0.26,-16,-0.02,4
155,Exit long,2010-10-25 08:00,TX60,90.14,100,9049,-35,-0.39,0,16,0.18,-45,-0.50,-51,-0.05,4
155,Entry long,2010-10-25 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,90.49,100,9049,-35,-0.39,0,16,0.18,-45,-0.50,-51,-0.05,4
156,Exit long,2010-10-26 08:00,TX60,89.77,100,8944,33,0.37,0,42,0.47,-2,-0.02,-18,-0.02,4
156,Entry long,2010-10-26 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,89.44,100,8944,33,0.37,0,42,0.47,-2,-0.02,-18,-0.02,4
157,Exit long,2010-10-27 08:00,TX60,88.93,100,8948,-55,-0.61,0,12,0.13,-55,-0.61,-73,-0.07,4
157,Entry long,2010-10-27 07:00,C0|L|MKT|15|v0.3.0-tier0|SPY,89.48,100,8948,-55,-0.61,0,12,0.13,-55,-0.61,-73,-0.07,4
158,Exit short,2010-10-28 08:00,TX60,89.52,100,8994,42,0.47,0,59,0.66,-9,-0.10,-31,-0.03,4
158,Entry short,2010-10-28 07:00,C0|S|MKT|15|v0.3.0-tier0|SPY,89.94,100,8994,42,0.47,0,59,0.66,-9,-0.10,-31,-0.03,4
159,Exit long,2010-10-29 08:30,TX60,89.62,100,8975,-13,-0.14,0,3,0.03,-22,-0.25,-44,-0.04,4
159,Entry long,2010-10-29 07:30,C0|L|MKT|15|v0.3.0-tier0|SPY,89.75,100,8975,-13,-0.14,0,3,0.03,-22,-0.25,-44,-0.04,4
160,Exit long,2010-11-01 08:15,TX60,90.26,100,9052,-26,-0.29,0,5,0.06,-37,-0.41,-70,-0.07,4
