Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
47,Exit short,2026-03-03 07:30,TX30,666.32,100,66880,248,0.37,0,268,0.40,-157,-0.23,1299,1.30,2
47,Entry short,2026-03-03 07:00,C0|S|MKT|15,668.8,100,66880,248,0.37,0,268,0.40,-157,-0.23,1299,1.30,2
48,Exit long,2026-03-04 08:00,TX30,682.2,100,68253,-33,-0.05,0,15,0.02,-226,-0.33,1266,1.27,2
48,Entry long,2026-03-04 07:30,C0|L|MKT|15,682.53,100,68253,-33,-0.05,0,15,0.02,-226,-0.33,1266,1.27,2
49,Exit long,2026-03-05 07:30,TX30,677.23,100,68148,-425,-0.62,0,42,0.06,-474,-0.70,841,0.84,2
49,Entry long,2026-03-05 07:00,C0|L|MKT|15,681.48,100,68148,-425,-0.62,0,42,0.06,-474,-0.70,841,0.84,2
50,Exit long,2026-03-06 08:00,TX30,671.39,100,67060,79,0.12,0,174,0.26,-169,-0.25,920,0.92,2
50,Entry long,2026-03-06 07:30,C0|L|MKT|15,670.6,100,67060,79,0.12,0,174,0.26,-169,-0.25,920,0.92,2
51,Exit short,2026-03-09 07:45,TX30,663.4,100,65967,-373,-0.57,0,32,0.05,-373,-0.57,547,0.55,2
51,Entry short,2026-03-09 07:15,C0|S|MKT|15,659.67,100,65967,-373,-0.57,0,32,0.05,-373,-0.57,547,0.55,2
52,Exit short,2026-03-10 07:45,TX30,676.45,100,67195,-450,-0.67,0,69,0.10,-470,-0.70,97,0.10,2
52,Entry short,2026-03-10 07:15,C0|S|MKT|15,671.95,100,67195,-450,-0.67,0,69,0.10,-470,-0.70,97,0.10,2
53,Exit short,2026-03-11 08:00,TX30,674.51,100,67255,-196,-0.29,0,92,0.14,-224,-0.33,-99,-0.10,2
53,Entry short,2026-03-11 07:30,C0|S|MKT|15,672.55,100,67255,-196,-0.29,0,92,0.14,-224,-0.33,-99,-0.10,2
54,Exit short,2026-03-12 07:30,TX30,664.54,100,66532,78,0.12,0,80,0.12,-233,-0.35,-21,-0.02,2
54,Entry short,2026-03-12 07:00,C0|S|MKT|15,665.32,100,66532,78,0.12,0,80,0.12,-233,-0.35,-21,-0.02,2
55,Exit short,2026-03-13 07:45,TX30,663.78,100,66531,153,0.23,0,162,0.24,-138,-0.21,132,0.13,2
55,Entry short,2026-03-13 07:15,C0|S|MKT|15,665.31,100,66531,153,0.23,0,162,0.24,-138,-0.21,132,0.13,2
56,Exit long,2026-03-16 07:30,TX30,666.73,100,66729,-56,-0.08,0,56,0.08,-83,-0.12,76,0.08,2
56,Entry long,2026-03-16 07:00,C0|L|MKT|15,667.29,100,66729,-56,-0.08,0,56,0.08,-83,-0.12,76,0.08,2
57,Exit short,2026-03-18 07:45,TX30,662.39,100,66362,123,0.19,0,142,0.21,-68,-0.10,199,0.20,2
57,Entry short,2026-03-18 07:15,C0|S|MKT|15,663.62,100,66362,123,0.19,0,142,0.21,-68,-0.10,199,0.20,2
58,Exit long,2026-03-19 07:30,TX30,652.86,100,65518,-232,-0.35,0,80,0.12,-261,-0.40,-33,-0.03,2
58,Entry long,2026-03-19 07:00,C0|L|MKT|15,655.18,100,65518,-232,-0.35,0,80,0.12,-261,-0.40,-33,-0.03,2
59,Exit short,2026-03-20 07:30,TX30,650.21,100,65145,124,0.19,0,164,0.25,-69,-0.11,91,0.09,2
59,Entry short,2026-03-20 07:00,C0|S|MKT|15,651.45,100,65145,124,0.19,0,164,0.25,-69,-0.11,91,0.09,2
60,Exit long,2026-03-23 07:30,TX30,659.27,100,65850,77,0.12,0,207,0.31,-155,-0.24,168,0.17,2
60,Entry long,2026-03-23 07:00,C0|L|MKT|15,658.5,100,65850,77,0.12,0,207,0.31,-155,-0.24,168,0.17,2
61,Exit short,2026-03-25 07:30,TX30,656.49,100,65485,-164,-0.25,0,86,0.13,-395,-0.60,4,0.00,2
61,Entry short,2026-03-25 07:00,C0|S|MKT|15,654.85,100,65485,-164,-0.25,0,86,0.13,-395,-0.60,4,0.00,2
62,Exit long,2026-03-26 07:30,TX30,651.93,100,65279,-86,-0.13,0,36,0.06,-110,-0.17,-82,-0.08,2
62,Entry long,2026-03-26 07:00,C0|L|MKT|15,652.79,100,65279,-86,-0.13,0,36,0.06,-110,-0.17,-82,-0.08,2
63,Exit short,2026-03-27 07:30,TX30,637.47,100,63736,-11,-0.02,0,35,0.05,-181,-0.28,-93,-0.09,2
63,Entry short,2026-03-27 07:00,C0|S|MKT|15,637.36,100,63736,-11,-0.02,0,35,0.05,-181,-0.28,-93,-0.09,2
64,Exit short,2026-03-30 07:30,TX30,634.23,100,63341,-82,-0.13,0,4,0.01,-175,-0.28,-175,-0.17,2
64,Entry short,2026-03-30 07:00,C0|S|MKT|15,633.41,100,63341,-82,-0.13,0,4,0.01,-175,-0.28,-175,-0.17,2
65,Exit long,2026-03-31 07:30,TX30,640.83,100,64097,-14,-0.02,0,33,0.05,-170,-0.27,-189,-0.19,2
65,Entry long,2026-03-31 07:00,C0|L|MKT|15,640.97,100,64097,-14,-0.02,0,33,0.05,-170,-0.27,-189,-0.19,2
66,Exit long,2026-04-02 07:30,TX30,648.65,100,64797,68,0.10,0,142,0.22,-109,-0.17,-121,-0.12,2
66,Entry long,2026-04-02 07:00,C0|L|MKT|15,647.97,100,64797,68,0.10,0,142,0.22,-109,-0.17,-121,-0.12,2
67,Exit long,2026-04-06 07:30,TX30,656.73,100,65682,-9,-0.01,0,121,0.18,-246,-0.37,-130,-0.13,2
67,Entry long,2026-04-06 07:00,C0|L|MKT|15,656.82,100,65682,-9,-0.01,0,121,0.18,-246,-0.37,-130,-0.13,2
68,Exit short,2026-04-07 07:30,TX30,652.78,100,65238,-40,-0.06,0,212,0.32,-72,-0.11,-170,-0.17,2
68,Entry short,2026-04-07 07:00,C0|S|MKT|15,652.38,100,65238,-40,-0.06,0,212,0.32,-72,-0.11,-170,-0.17,2
69,Exit short,2026-04-08 07:30,TX30,672.41,100,67289,48,0.07,0,58,0.09,-64,-0.10,-122,-0.12,2
69,Entry short,2026-04-08 07:00,C0|S|MKT|15,672.89,100,67289,48,0.07,0,58,0.09,-64,-0.10,-122,-0.12,2
70,Exit short,2026-04-09 08:00,TX30,673.6,100,67252,-108,-0.16,0,48,0.07,-124,-0.18,-230,-0.23,2
70,Entry short,2026-04-09 07:30,C0|S|MKT|15,672.52,100,67252,-108,-0.16,0,48,0.07,-124,-0.18,-230,-0.23,2
71,Exit long,2026-04-13 07:30,TX30,677.81,100,67800,-19,-0.03,0,27,0.04,-134,-0.20,-249,-0.25,2
