Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
125,Entry long,2016-07-07 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,101.16,1432,144861.12,-244.87,-0.17,1.43,385.92,0.27,-244.16,-0.17,10983.55,43.93,17
126,Exit short,2016-07-08 06:35,STP,101.8,1416,143865.6,-284.62,-0.20,1.42,0,0.00,-283.91,-0.20,10698.93,42.80,0
126,Entry short,2016-07-08 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,101.6,1416,143865.6,-284.62,-0.20,1.42,0,0.00,-283.91,-0.20,10698.93,42.80,0
127,Exit long,2016-07-11 12:55,EOD,103.37,1382,142829.7,26.26,0.02,1.38,524.47,0.37,-221.81,-0.16,10725.19,42.90,76
127,Entry long,2016-07-11 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,103.35,1382,142829.7,26.26,0.02,1.38,524.47,0.37,-221.81,-0.16,10725.19,42.90,76
128,Exit long,2016-07-12 07:05,STP,103.93,1373,142833.19,-138.67,-0.10,1.37,177.8,0.12,-137.99,-0.10,10586.52,42.35,6
128,Entry long,2016-07-12 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,104.03,1373,142833.19,-138.67,-0.10,1.37,177.8,0.12,-137.99,-0.10,10586.52,42.35,6
129,Exit short,2016-07-13 07:40,STP,104.18,1369,142252.79,-371,-0.26,1.37,122.53,0.09,-370.31,-0.26,10215.52,40.86,13
129,Entry short,2016-07-13 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,103.91,1369,142252.79,-371,-0.26,1.37,122.53,0.09,-370.31,-0.26,10215.52,40.86,13
130,Exit long,2016-07-19 06:45,STP,104.49,1346,140872.36,-230.17,-0.16,1.35,174.31,0.12,-229.49,-0.16,9985.35,39.94,2
130,Entry long,2016-07-19 06:35,QQQREP|L|v1.1.7-rep|P1/10/4,104.66,1346,140872.36,-230.17,-0.16,1.35,174.31,0.12,-229.49,-0.16,9985.35,39.94,2
131,Exit short,2016-07-20 06:40,STP,105.08,1333,139898.35,-174.62,-0.12,1.33,12.66,0.01,-173.96,-0.12,9810.73,39.24,1
131,Entry short,2016-07-20 06:35,QQQREP|S|v1.1.7-rep|P1/10/4,104.95,1333,139898.35,-174.62,-0.12,1.33,12.66,0.01,-173.96,-0.12,9810.73,39.24,1
132,Exit short,2016-07-21 06:35,STP,105.82,1317,139259.58,-106.68,-0.08,1.32,12.51,0.01,-106.02,-0.08,9704.05,38.82,0
