time,open,high,low,close,EMA 9,EMA 21,EMA 50,Selected long,Selected short,V4 long candidate,V4 short candidate,V2 candidate rejected by V3,CB bounded net,CB confidence,CB available votes,CB ATR %,CB structure pass,CB V2 candidate,CB stop-distance pass,CB extension pass,CB direct-risk pass,CB kill switch,CB V4 candidate,CB V4 blocked open position
1571751000,272.64194339,272.9322003,271.12716514,271.21787043,269.98448106267153,268.71376417017404,267.32855029345103,0,0,0,0,0,0,0,8,1.0342782256477823,1,0,1,1,1,0,0,0
1571837400,270.96389563,272.06142957,270.75073821,272.0070064,270.38898613013725,269.01314982743094,267.5120191603745,0,0,0,0,0,1,0.125,8,0.9920334609072126,1,0,0,1,0,0,0,0
1571923800,272.94127083,273.08639928,271.62613491,272.45146229,270.8014813621098,269.3257236876645,267.7057228125167,0,0,0,0,0,2,0.25,8,0.9579549330254998,1,0,0,1,0,0,0,0
1572010200,271.880019,274.11136899,271.82614006,273.56713729,271.35461254768785,269.71130674242227,267.93558220379055,0,0,0,0,0,3,0.375,8,0.9455693448819016,1,0,0,1,0,0,0,0
1572269400,274.7825881,275.60800618,274.75537651,275.10912712,272.10551546215027,270.2020176858384,268.2168976907007,0,0,0,0,1,5,0.625,8,0.9260958708565112,1,1,0,0,0,0,0,0
1572355800,274.83701127,275.95268626,274.71002387,275.02749236,272.68991084172023,270.6406972016713,268.4839798345948,0,0,0,0,0,0,0,8,0.8924751371743778,1,0,0,0,0,0,0,0
1572442200,275.22704399,276.24294317,273.9208879,275.87105151,273.3261389753762,271.1161839569739,268.77366891990476,0,0,0,0,1,5,0.625,8,0.8863155176725287,1,1,0,0,0,0,0,0
1572528600,275.86198098,275.86198098,273.68505416,275.13633871,273.68817892230095,271.48165257088533,269.02318538226143,0,0,0,0,0,1,0.125,8,0.8819560073685333,1,0,0,0,0,0,0,0
1572615000,276.57855272,277.73050983,276.41528321,277.68515719,274.48757457584077,272.0456075362594,269.3628705511924,0,0,0,0,0,3,0.375,8,0.878171588943689,1,0,0,0,0,0,0,0
1572877800,279.23621755,279.37227548,278.42894052,278.80083219,275.35022609867264,272.65971886841766,269.7329866938907,0,0,0,0,0,4,0.5,8,0.8554057356173591,1,0,0,0,0,0,0,0
1572964200,279.00038381,279.29925773,278.20217731,278.49243422,275.9786677229381,273.1899657185615,270.07649444001265,0,0,0,0,0,1,0.125,8,0.8233231729932766,1,0,0,0,0,0,0,0
1573050600,278.49243422,278.82804377,277.61259297,278.55592792,276.49411976235046,273.6777804641468,270.4090212431494,0,0,0,0,0,0,0,8,0.7955072518166381,1,0,0,0,0,0,0,0
1573137000,279.8892956,280.86891267,279.06387751,279.53554499,277.10240480788036,274.2103045119516,270.76692413518276,0,0,0,0,0,3,0.375,8,0.7951993736535552,1,0,0,0,0,0,0,0
1573223400,279.19086491,280.28259371,278.49243422,280.22490515,277.7269048763043,274.75708638813785,271.1378253514501,0,0,0,0,0,2,0.25,8,0.7822136195329921,1,0,0,0,0,0,0,0
1573482600,278.84618483,279.86208401,278.7101269,279.68974397,278.11947269504344,275.2055098046708,271.4731947090403,0,0,0,0,0,3,0.375,8,0.766416174434498,1,0,0,0,0,0,0,0
1573569000,280.05256511,281.17731064,279.50833341,280.27932832,278.55144382003476,275.66676603333707,271.8185332820191,0,0,0,0,0,0,0,8,0.7527086352263492,1,0,0,0,0,0,0,0
1573655400,279.29064072,280.76913686,279.06387751,280.37003361,278.9151617780278,276.0943358130337,272.15388623605753,0,0,0,0,0,1,0.125,8,0.7421617110318494,1,0,0,0,0,0,0,0
1573741800,280.08884722,280.85984214,279.45391024,280.77820739,279.28777090042223,276.52014232003063,272.49209490876115,0,0,0,0,0,2,0.25,8,0.7239145309517091,1,0,0,0,0,0,0,0
1573828200,282.11157506,282.85535839,281.4222149,282.81000575,279.9922178703378,277.0919480863915,272.8967188633195,0,0,0,0,0,4,0.5,8,0.7198390534804976,1,0,0,0,0,0,0,0
1574087400,282.57417201,283.25446165,282.12064559,283.01862791,280.59749987827024,277.63073716126496,273.29365647299323,0,0,0,0,0,3,0.375,8,0.6965446448024392,1,0,0,0,0,0,0,0
1574173800,283.61728278,283.62635331,282.29298563,282.93699315,281.0653985326162,278.1131240693318,273.6718265387582,0,0,0,0,0,2,0.25,8,0.680639470655484,1,0,0,0,0,0,0,0
1574260200,282.3474088,282.86442892,280.33375149,281.88481185,281.229281196093,278.4560047766652,273.993904394101,0,0,0,0,0,0,0,8,0.7003466760728897,1,0,0,0,0,0,0,0
1574346600,281.99365819,282.10250454,280.63307893,281.43128543,281.26968204287436,278.7264848360593,274.2855663955088,0,0,0,0,0,-1,0.125,8,0.6886646136231211,1,0,0,1,0,0,0,0
1574433000,282.17506876,282.31112669,281.05032324,282.05715189,281.42717601229947,279.0292727500539,274.5903344541163,0,0,0,0,0,0,0,8,0.6699841058096706,1,0,0,0,0,0,0,0
1574692200,282.98234579,284.24314924,282.98234579,284.24314924,281.99037065783955,279.50326152186716,274.9688762104255,0,0,0,0,1,5,0.625,8,0.6722763479095254,1,1,0,0,0,0,0,0
1574778600,284.27943136,285.06856733,283.96196286,284.88715676,282.56972787827164,279.9927065435156,275.3578283888402,0,0,0,0,0,4,0.5,8,0.650590866090029,1,0,0,0,0,0,0,0
1574865000,285.36789477,286.15703074,285.15020209,286.15703074,283.2871884506173,280.5530996522869,275.78132652025823,0,0,0,0,0,3,0.375,8,0.6331369273886558,1,0,0,0,0,0,0,0
1575037800,285.59465798,285.83956225,284.8690157,285.09577892,283.64890654449385,280.9660704948063,276.14659916338536,0,0,0,0,0,-3,0.375,8,0.6223715650238816,1,0,0,0,0,0,0,0
1575297000,285.34975371,285.41324741,282.24763299,282.67394783,283.4539148015951,281.121332070733,276.40257362089966,0,0,0,0,0,-4,0.5,8,0.6628593628665328,1,0,0,1,0,0,0,0
1575383400,279.96185983,280.85984214,278.58313951,280.77820739,282.91877331927606,281.0901389179391,276.57416710204086,0,0,0,0,0,0,0,8,0.7237361594033372,0,0,0,1,0,1,0,0
1575469800,281.82131815,283.10933319,281.47663807,282.51067831,282.83715431742087,281.2192788626719,276.8069714631373,0,0,0,0,0,2,0.25,8,0.7268584971688179,1,0,0,1,0,0,0,0
1575556200,283.209109,283.22725006,281.71247181,283.01862791,282.8734490359367,281.38285604879263,277.0505658336025,0,0,0,0,0,1,0.125,8,0.7119588300472015,1,0,0,1,0,0,0,0
1575642600,284.92343888,286.00283176,284.91436835,285.60372851,283.4195049307493,281.7665717270842,277.38598397777497,0,0,0,0,1,5,0.625,8,0.7297547114196761,1,1,0,0,0,0,0,0
1575901800,285.21369578,285.88491489,284.63318197,284.70574619,283.67675318259944,282.03376940553113,277.6730334762936,0,0,0,0,0,1,0.125,8,0.7111708427193021,1,0,0,1,0,0,0,0
1575988200,284.65132302,285.3134716,283.73519965,284.3882777,283.81905808607956,282.2478156141192,277.93637638702717,0,0,0,0,0,-1,0.125,8,0.7007508859639734,1,0,0,1,0,1,0,0
1576074600,284.84180412,285.44952952,284.30600801,285.19555473,284.0943574148637,282.51579189738106,278.2210500475359,0,0,0,0,0,4,0.5,8,0.6774954173335294,1,0,0,1,0,0,0,0
1576161000,285.20462526,288.43373338,284.96879152,287.65366793,284.80621951789095,282.98287153671004,278.590956631162,0,0,0,0,1,5,0.625,8,0.7097664812451431,1,1,0,0,0,0,0,0
1576247400,287.41783419,289.05052931,286.64683928,287.82600797,285.41017720831275,283.4231566670091,278.95311550719487,0,0,0,0,0,3,0.375,8,0.7183256141360165,1,0,0,0,0,0,0,0
1576506600,289.54940837,290.39296752,289.50405573,289.80338317,286.2888184006502,284.0031772581901,279.37861619985387,0,0,0,0,0,4,0.5,8,0.7257339796588285,1,0,0,0,0,0,0,0
1576593000,290.18434536,290.4836728,289.78524211,289.86687687,287.00443009452016,284.5362408592637,279.7899205398596,0,0,0,0,0,2,0.25,8,0.6909588519941714,1,0,0,0,0,0,0,0
1576679400,290.25690959,290.4836728,289.83059475,289.88501792,287.5805476596161,285.02249331933064,280.1858067116298,0,0,0,0,0,-1,0.125,8,0.6576565431511346,1,0,0,0,0,0,0,0
1576765800,290.07549902,291.14582137,289.82569667,291.07325715,288.2790895576929,285.5725627584824,280.6127655523502,0,0,0,0,1,6,0.75,8,0.6405836062211185,1,1,0,0,0,0,0,0
1576852200,292.1032574,293.48346945,291.12547807,292.34936574,289.0931447941543,286.18863575680217,281.0730243832384,0,0,0,0,0,2,0.25,8,0.651118974154718,1,0,0,0,0,0,0,0
1577111400,293.13326639,293.18795713,292.65016483,292.79600681,289.83371719732344,286.78930585254744,281.53274918428787,0,0,0,0,0,0,0,8,0.6241459016795393,1,0,0,0,0,0,0,0
1577197800,293.0238849,293.06946052,292.50432285,292.80512193,290.42799814385876,287.3361982232249,281.97480301745304,0,0,0,0,0,-1,0.125,8,0.593332304042339,1,0,0,0,0,0,0,0
1577370600,293.18795713,294.37292323,293.17884201,294.3638081,291.215160135087,287.9750718483863,282.46064635402354,0,0,0,0,0,3,0.375,8,0.5860774157523176,1,0,0,0,0,0,0,0
1577457000,295.09301801,295.14770875,293.76220993,294.29088711,291.8303055300696,288.54923687216933,282.9245773640618,0,0,0,0,0,1,0.125,8,0.5779776127127493,1,0,0,0,0,0,0,0
1577716200,294.37292323,294.50965008,292.18529351,292.66839508,291.9979234400557,288.9237058001539,283.30668786272605,0,0,0,0,0,-2,0.25,8,0.5963969986301016,1,0,0,0,0,0,0,0
1577802600,292.16706327,293.62548307,291.82068856,293.37937473,292.27421369804455,289.3287666119581,283.7016951908544,0,0,0,0,0,-2,0.25,8,0.5963961544694683,1,0,0,0,0,0,0,0
1577975400,294.91071553,296.14125724,293.99008803,296.123027,293.04397635843566,289.9464266472346,284.18880624219344,0,0,0,0,1,6,0.75,8,0.6152854243452142,1,1,0,0,0,0,0,0
1578061800,292.74131607,295.00186677,292.68662532,293.88070654,293.21132239474855,290.3040884556678,284.568880763676,0,0,0,0,0,-1,0.125,8,0.6592185385529964,1,0,0,0,0,0,0,0
1578321000,292.13060277,295.08390288,292.01210616,295.00186677,293.5694312697988,290.7311592115162,284.9780174698064,0,0,0,0,0,1,0.125,8,0.6841822565162512,1,0,0,0,0,0,0,0
1578407400,294.43672909,294.91071553,293.72574944,294.1723905,293.69002311583904,291.0439984195602,285.33858111804926,0,0,0,0,0,1,0.125,8,0.6680891349371805,1,0,0,0,0,0,0,0
1578493800,294.3638081,296.95250326,294.11769976,295.7401918,294.10005685267123,291.47092509050924,285.74648741930224,0,0,0,0,0,2,0.25,8,0.6855472523545385,1,0,0,0,0,0,0,0
1578580200,297.29887797,297.81844002,296.71551004,297.74551903,294.829149288137,292.041342721372,286.2170376785453,0,0,0,0,0,3,0.375,8,0.6821489750121443,1,0,0,0,0,0,0,0
1578666600,298.32879581,298.48384406,296.42382608,296.8886974,295.2410589105096,292.48201132852,286.6355341382102,0,0,0,0,0,2,0.25,8,0.6848141674923223,1,0,0,0,0,0,0,0
1578925800,297.50852581,298.93960025,297.080115,298.93048513,295.97894415440766,293.06823621956363,287.1176890790647,0,0,0,0,0,4,0.5,8,0.6805612118157005,1,0,0,0,0,0,0,0
1579012200,298.49295919,299.54119842,297.92235244,298.47472894,296.47810111152614,293.55973555778513,287.5630631912582,0,0,0,0,0,1,0.125,8,0.6716555726224734,1,0,0,0,0,0,0,0
1579098600,298.3835777,299.90580337,298.30154159,299.1492481,297.01233050922093,294.06787306162283,288.0174233837579,0,0,0,0,0,4,0.5,8,0.6605792427084808,1,0,0,0,0,0,0,0
1579185000,300.52563179,301.6376769,300.2977537,301.6376769,297.93739978737676,294.75603704692986,288.55155097263014,0,0,0,0,0,3,0.375,8,0.667261297898468,1,0,0,0,0,0,0,0
1579271400,302.34865655,302.7861825,301.57742593,302.57653465,298.8652267599014,295.46699137448167,289.101550332527,0,0,0,0,0,2,0.25,8,0.646212083014275,1,0,0,0,0,0,0,0
1579617000,301.61944665,302.7861825,301.54652566,301.9840516,299.48899172792113,296.05945139498334,289.6067464606632,0,0,0,0,0,1,0.125,8,0.6305530836886534,1,0,0,0,0,0,0,0
1579703400,302.84087324,303.48804703,301.86555499,302.0205121,299.9952958023369,296.6013660045303,290.0935607994607,0,0,0,0,0,0,0,8,0.6238152170893215,1,0,0,0,0,0,0,0
1579789800,301.37333831,302.77542665,300.2612932,302.3668868,300.4696140018695,297.1255042586639,290.57486770144266,0,0,0,0,0,3,0.375,8,0.6379851644933501,1,0,0,0,0,0,0,0
1579876200,303.02317572,303.10521183,298.39269282,299.67792528,300.3112762574956,297.35754253333084,290.93185035158217,0,0,0,0,0,-2,0.25,8,0.710053859698663,1,0,0,1,0,0,0,0
1580135400,294.44584422,296.35090509,294.10858464,294.87425504,299.22387201399647,297.1317891248462,291.08645445701035,0,0,0,0,0,-1,0.125,8,0.8049850510975504,1,0,0,1,0,0,0,0
1580221800,296.29621435,298.83933389,294.96887002,297.964282,298.97195401119717,297.20747029531475,291.3561731841864,0,0,0,0,0,2,0.25,8,0.8347859769383471,1,0,0,1,0,1,0,0
1580308200,299.32243545,299.55031355,297.51764094,297.71817366,298.7211979409577,297.2538978739225,291.60566339892415,0,0,0,0,0,3,0.375,8,0.8245670906761361,1,0,0,1,0,0,0,0
1580394600,295.65815568,298.89402463,294.91071553,298.68437679,298.71383371076615,297.3839414117477,291.8832600024958,0,0,0,0,0,4,0.5,8,0.8584510456034592,1,0,0,1,0,0,0,0
1580481000,298.06454837,298.21950547,292.34936574,293.26087812,297.62324259261294,297.00911747613424,291.9372842423979,0,0,0,0,0,1,0.125,8,0.9661748544552919,1,0,0,1,0,0,0,0
1580740200,294.73752818,297.29887797,294.61903157,295.43939271,297.1864726160903,296.8664152246675,292.0746218293627,0,0,0,0,0,3,0.375,8,0.9881738393989984,0,0,0,1,0,1,0,0
1580826600,299.03986661,300.80820063,298.72083728,299.94226387,297.7376308668723,297.1460378287886,292.38315681134844,0,0,0,0,0,3,0.375,8,1.0316680767528779,1,0,1,1,1,0,0,0
1580913000,302.86821861,303.61565876,301.4097988,303.40601092,298.87130687749783,297.715126291626,292.815425599923,0,0,0,0,0,4,0.5,8,1.0335209708497586,1,0,1,0,0,0,0,0
1580999400,304.36309891,304.61832238,303.35132017,304.42690478,299.98242645799826,298.3252879723873,293.2707777246319,0,0,0,0,0,4,0.5,8,0.9862077444495959,1,0,0,0,0,0,0,0
1581085800,303.36955042,304.43975711,302.25750532,302.80441274,300.5468237143986,298.7324811330794,293.6446457644503,0,0,0,0,0,-1,0.125,8,0.972148364251629,1,0,0,1,0,0,0,0
1581345000,301.92024574,305.12876931,301.88378524,305.06496345,301.4504516615189,299.30816134370855,294.092501359962,0,0,0,0,1,6,0.75,8,0.9719988230390142,1,1,0,0,0,0,0,0
1581431400,306.41400177,307.19790242,305.0686095,305.59364063,302.2790894552151,299.87956855155323,294.5435264293753,0,0,0,0,0,0,0,8,0.9508635854564675,1,0,0,0,0,0,0,0
1581517800,307.02471507,307.77215522,306.66011011,307.56250737,303.3357730381721,300.5780175350484,295.05407470155666,0,0,0,0,0,4,0.5,8,0.9278865749582712,1,0,0,0,0,0,0,0
1581604200,306.14246223,308.20056604,305.86709434,307.23436291,304.1154910125377,301.18313984186216,295.53173306267206,0,0,0,0,0,2,0.25,8,0.9167798328260472,1,0,0,0,0,0,0,0
1581690600,307.64454348,307.84507621,306.45046227,307.7265796,304.83770873003016,301.7779980016929,296.0099623386457,0,0,0,0,0,2,0.25,8,0.8823052504254448,1,0,0,0,0,0,0,0
1582036200,306.7330311,307.78828899,305.54806501,306.93356383,305.25687975002415,302.24668580426624,296.4383388677184,0,0,0,0,0,2,0.25,8,0.8735339639153211,1,0,0,0,0,0,0,0
1582122600,307.89976695,309.07561792,307.61719811,308.40109876,305.88572355201933,302.80617789115115,296.9074667066314,0,0,0,0,0,2,0.25,8,0.8568908264964067,1,0,0,0,0,0,0,0
1582209000,307.85628781,308.67455247,304.15500064,307.13409655,306.13539815161545,303.1996250419556,297.3085110142145,0,0,0,0,0,0,0,8,0.9040755831740642,1,0,0,1,0,0,0,0
1582295400,305.78505823,306.09497244,303.15078745,303.97114859,305.70254823929235,303.26976354632325,297.5697909191473,0,0,0,0,0,-2,0.25,8,0.941835766664013,1,0,0,1,0,0,0,0
1582554600,294.54611058,297.01630913,292.81423706,293.88982166,303.3400029234339,302.4170415566575,297.42547839918075,0,0,0,0,0,0,0,8,1.175725559512692,1,0,1,0,0,1,0,0
1582641000,295.27532048,295.88603378,284.10929382,284.98434571,299.6688714807471,300.8322510251432,296.9375908427423,0,0,0,0,0,-5,0.625,8,1.4210337105050146,1,0,1,0,0,1,0,0
1582727400,286.37895965,289.96120331,283.20689657,283.93610647,296.5223184785977,299.29623788376654,296.4277287104779,0,0,0,0,0,-2,0.25,8,1.4943179236219257,1,0,1,0,0,0,0,0
1582813800,278.43057169,283.99416981,271.18404827,271.18404827,291.45466443687815,296.74058428251504,295.4377804579101,0,0,0,0,0,-4,0.5,8,1.7902424484561974,1,0,1,0,0,1,0,0
1582900200,263.1536242,271.532246,260.27324508,270.0446578,287.17266310950254,294.3136818750137,294.44197172622734,0,0,0,0,0,-2,0.25,8,1.9671898719674157,1,0,1,0,0,1,0,0
1583159400,271.82210694,281.8031675,268.40393551,281.73936163,286.086002813602,293.1705618527397,293.94383015382624,0,0,0,0,0,4,0.5,8,2.0905597836274956,1,0,1,0,0,1,0,0
1583245800,282.11308171,286.06904544,271.23873901,273.67247707,283.6032976648816,291.39800869067244,293.1488751309311,0,0,0,0,0,0,0,8,2.385526009151413,1,0,1,0,0,0,0,0
1583332200,279.03216987,285.39452628,276.48905032,285.17576331,283.9177907939053,290.83235001970223,292.8362040791299,0,0,0,0,0,3,0.375,8,2.419382991186536,1,0,1,1,1,1,0,0
1583418600,277.99304575,281.17422396,273.46282922,275.69603455,282.27343954512423,289.4563213406384,292.1640405681836,0,0,0,0,0,-2,0.25,8,2.627281556612298,1,0,1,0,0,1,0,0
1583505000,267.20985429,272.34166899,264.54823814,271.13847265,280.0464461660994,287.7910623687622,291.33950849296076,0,0,0,0,0,-2,0.25,8,2.7743030358858065,1,0,1,0,0,1,0,0
1583760600,250.9393583,259.04270336,249.2530604,249.96404006,274.0299649448795,284.35224215887473,289.7169411034329,0,0,0,0,0,-4,0.5,8,3.4197504579818108,1,0,1,0,0,1,0,0
1583847000,259.45288394,262.98955197,249.29863602,262.89840073,271.8036521019036,282.40189293806793,288.66523363780806,0,0,0,0,0,1,0.125,8,3.3912291066776663,1,0,1,0,0,1,0,0
1583933400,255.86152516,256.99180051,246.91047358,250.08253667,267.45942901552286,279.46376964097084,287.152186697894,0,0,0,0,1,-5,0.625,8,3.767020881279585,1,1,1,0,0,1,0,0
1584019800,233.34716936,243.06389134,225.76338636,226.15533668,259.1986105484183,274.61754846270077,284.760153363859,0,0,0,0,1,-6,0.75,8,4.636122813485297,1,1,1,0,0,1,0,0
1584106200,239.80979214,247.45318805,226.53242935,245.48851427,256.45659129273463,271.9694544451825,283.22008908566846,0,0,0,0,0,-2,0.25,8,4.585630902681041,1,0,1,0,0,1,0,0
1584365400,219.83855589,234.16753051,216.35657859,218.62624442,248.89052191818772,267.1200717156205,280.6869971379952,0,0,0,0,0,-2,0.25,8,5.733055627594479,1,0,1,0,0,1,0,0
1584451800,223.35699368,233.50212647,216.09224,230.43032975,245.19848348455017,263.78464062783684,278.7161474365052,0,0,0,0,0,0,0,8,5.590515964016995,1,0,1,0,0,1,0,0
1584538200,215.34479985,226.3923299,207.84305296,218.76297128,239.91138104364012,259.6917615962153,276.36504248919124,0,0,0,0,0,-4,0.5,8,6.205557043115921,1,0,1,0,0,1,0,0
1584624600,218.07933699,225.48993265,211.67140496,219.22784259,235.7746733529121,256.0132235047412,274.1243679833406,0,0,0,0,0,2,0.25,8,6.200317769785237,1,0,1,0,0,1,0,0
1584711000,222.36863771,224.14736676,209.50494255,209.78000374,230.57573943032966,251.81020352612833,271.601059581641,0,0,0,0,0,-2,0.25,8,6.515298960956001,1,0,1,0,0,1,0,0
1584970200,209.22071265,210.58987558,200.11618714,204.41631047,225.34385363826374,247.50166779375303,268.96636353804723,0,0,0,0,0,-2,0.25,8,6.574643651021442,1,0,1,0,0,1,0,0
1585056600,214.93281677,223.80812462,214.36435697,222.93709751,224.86250241261098,245.26852504068458,267.1612942820454,0,0,0,0,0,4,0.5,8,6.21915291134272,1,0,1,0,0,1,0,0
1585143000,224.51411502,235.03979003,219.81973731,226.27450666,225.14490326208877,243.541796096986,265.55789084588673,0,0,0,0,0,1,0.125,8,6.170205841647761,1,0,1,1,1,1,0,0
1585229400,228.77756352,240.9536057,228.34663432,239.48661266,228.013245141671,243.17314305725998,264.5354877797735,0,0,0,0,0,4,0.5,8,5.851204959590312,1,0,1,1,1,1,0,0
1585315800,232.21582844,239.12903311,230.18037561,232.35335904,228.8812679213368,242.18952632841817,263.27344351546867,0,0,0,0,0,-1,0.125,8,5.8861493511685445,1,0,1,1,1,1,0,0
1585575000,234.44382411,240.61436356,232.45421481,239.89920446,231.08485522906946,241.98131524947107,262.356806689764,0,0,0,0,0,2,0.25,8,5.539756924787649,1,0,1,1,1,1,0,0
1585661400,238.89981545,241.43954714,234.92059685,236.32340894,232.13256597125556,241.46696013042825,261.33588913094974,0,0,0,0,0,-4,0.5,8,5.418929248111802,1,0,1,1,1,1,0,0
1585747800,227.36558273,236.2400654,223.62475049,225.68770945,230.84359466700445,240.03248279584386,259.93792130032426,0,0,0,0,0,-2,0.25,8,5.670896717670431,1,0,1,1,1,1,0,0
1585834200,224.80751363,231.67487476,224.25739124,230.89553471,230.85398267560356,239.20185115167624,258.79900417913507,0,0,0,0,0,2,0.25,8,5.376525533638903,1,0,1,1,1,1,0,0
1585920600,229.91448312,232.26167198,224.83501975,227.55812556,230.19481125248285,238.14333064334204,257.57387168426703,0,0,0,0,0,-2,0.25,8,5.298825072585302,1,0,1,1,1,1,0,0
1586179800,236.40592729,244.80446241,227.53960478,242.84235923,232.7243208479863,238.57051506031095,256.9961653135115,0,0,0,0,0,1,0.125,8,5.118477721696595,0,0,1,1,1,1,0,0
1586266200,251.41509977,252.16693369,242.86986535,243.0899143,234.79743953838903,238.98136953664633,256.450822136511,0,0,0,0,0,0,0,8,5.022021574684403,0,0,1,1,1,1,0,0
1586352600,245.68465823,253.05629822,243.20378964,251.25006305,238.08796424071122,240.09670531058757,256.2468707997851,0,0,0,0,0,1,0.125,8,4.795187060106483,0,0,1,1,1,1,0,0
1586439000,254.50495384,257.82402558,252.57035678,255.07341364,241.48505412056898,241.45822424962506,256.20085287195036,0,0,0,0,0,4,0.5,8,4.57002321845853,1,0,1,1,1,1,0,0
1586784600,254.10153076,254.4407729,248.84786196,252.7445622,243.73695573645517,242.48425497238642,256.0653120612856,0,0,0,0,0,-1,0.125,8,4.458635889807823,0,0,1,1,1,1,0,0
1586871000,257.62231404,261.21644697,252.60758173,260.19872055,247.02930869916415,244.09466093398765,256.22740651182346,0,0,0,0,0,2,0.25,8,4.257881431912947,0,0,1,1,1,1,0,0
1586957400,254.49578514,256.04529653,252.56118807,254.66999056,248.55744507133133,245.0560545363524,256.16633137645783,0,0,0,0,0,-1,0.125,8,4.253794187735109,0,0,1,1,1,1,0,0
1587043800,255.94444076,256.75128692,252.83624927,255.89859722,250.02567550106505,246.0417402348658,256.1558319977732,0,0,0,0,0,-2,0.25,8,4.04026727648543,0,0,1,1,1,1,0,0
1587130200,261.65654488,263.41693652,258.92427035,262.81180189,252.58290077885204,247.56629129442348,256.41685042491935,0,0,0,0,0,1,0.125,8,3.85732769819628,0,0,1,0,0,1,0,0
1587389400,259.11681319,262.95043273,257.96155618,258.18160513,253.7026416490816,248.53131982493042,256.48605649178523,0,0,0,0,0,-1,0.125,8,3.7840622758194407,0,0,1,1,1,1,0,0
1587475800,253.72561379,254.92671434,249.40715305,250.34236111,253.03058554126528,248.69595994175492,256.245127261127,0,0,0,0,0,-5,0.625,8,3.8741584831136975,0,0,1,1,1,1,0,0
1587562200,255.21094424,257.64065145,253.89065051,255.89859722,253.60418787701224,249.3507451488681,256.23153784774945,0,0,0,0,0,0,0,8,3.7230391101905007,0,0,1,1,1,1,0,0
1587648600,257.17304742,260.33625115,255.5776925,255.88025981,254.0594022636098,249.94433739078917,256.21776223842596,0,0,0,0,0,3,0.375,8,3.5901899105236073,0,0,1,1,1,1,0,0
1587735000,257.39309638,260.11620219,255.34847484,259.44688662,255.13689913488784,250.8082055025356,256.34439456711516,0,0,0,0,0,4,0.5,8,3.4191793683896012,0,0,1,1,1,1,0,0
1587994200,261.41815851,264.30630104,260.95972319,263.18771886,256.7470630799103,251.93361580775965,256.61276022565966,0,0,0,0,0,3,0.375,8,3.261708367339242,0,0,1,1,1,1,0,0
1588080600,266.82769532,267.17610617,261.67488229,261.9774496,257.79314038392823,252.84669160705423,256.823140201124,0,0,0,0,0,1,0.125,8,3.1927129082797183,0,0,1,1,1,0,0,0
1588167000,267.29529935,270.36681601,266.26840423,268.83564203,260.0016407131426,254.30023255459474,257.29421870421714,0,0,0,0,0,1,0.125,8,3.1119334681773814,0,0,1,0,0,0,0,0
1588253400,267.46033607,268.9400736,264.59969965,266.33258517,261.2678296045141,255.39408279235886,257.6486644479733,0,0,0,0,0,1,0.125,8,3.033215996811545,0,0,1,1,1,0,0,0
1588339800,261.59236393,266.49505465,258.11742419,259.28184991,260.87063366561125,255.74751616668988,257.71271093668025,0,0,0,0,0,-5,0.625,8,3.1239414343513463,0,0,1,1,1,0,0,0
1588599000,257.40226508,260.29957632,255.92610334,259.99700901,260.695908734489,256.1338336978999,257.80229125328106,0,0,0,0,0,1,0.125,8,3.0129754248158327,0,0,1,1,1,1,0,0
1588685400,262.81180189,265.20483428,260.12848826,262.3992101,261.0365690075912,256.70341337081805,257.98256258060337,0,0,0,0,0,1,0.125,8,2.913914017191667,0,0,1,1,1,1,0,0
1588771800,264.0954208,264.48050647,260.18955185,260.62048105,260.95335141607296,257.05951043256186,258.086010363717,0,0,0,0,0,-1,0.125,8,2.841846886092813,0,0,1,1,1,0,0,0
1588858200,263.82952831,265.69077572,263.26106851,263.76534736,261.5157506048584,257.66913197141986,258.3087294616104,0,0,0,0,0,2,0.25,8,2.7447001395248543,0,0,1,1,1,0,0,0
1588944600,266.89187627,268.59725567,265.76412537,268.12965164,262.8385308118867,258.62008830492715,258.6938636646845,0,0,0,0,0,4,0.5,8,2.6358860841575895,0,0,1,1,1,0,0,0
1589203800,266.20422328,269.55996984,265.78246278,268.18466388,263.9077574255094,259.48959517538833,259.06605190842237,0,0,0,0,0,-2,0.25,8,2.547716933764619,1,0,1,1,1,0,0,0
1589290200,269.36742701,269.7800188,262.70177741,262.83930801,263.6940675424075,259.7941145239894,259.2140227359352,0,0,0,0,0,-4,0.5,8,2.606205652437964,1,0,1,1,1,0,0,0
1589376600,262.28001692,263.31608075,255.77481969,258.19077384,262.593408801926,259.64835627999037,259.1738953282515,0,0,0,0,0,-2,0.25,8,2.672248545739208,0,0,1,1,1,1,0,0
1589463000,255.76106663,261.4089898,253.39554036,261.28062791,262.3308526235408,259.79674460999126,259.2565122922416,0,0,0,0,0,1,0.125,8,2.6711000847414663,1,0,1,1,1,1,0,0
1589549400,258.89676423,262.52757199,257.95238747,262.48172846,262.3610277908326,260.04083405090114,259.3829913576439,0,0,0,0,0,3,0.375,8,2.5934609684173275,1,0,1,1,1,0,0,0
1589808600,268.68894273,272.08136412,268.368038,270.47684049,263.9841903306661,260.98956190900105,259.8180442647951,0,0,0,0,0,2,0.25,8,2.590539486305881,1,0,1,1,1,1,0,0
