time,open,high,low,close,Session VWAP,EMA 9,EMA 20,Long Fast-Alpha Signal,Short Fast-Alpha Signal,ACCEPT_STATE_DIR,EMA50,S_9_20_50,ORDERED_9_20_50,EXPANDING_9_20_50,ALIGNED_EXP_COUNT_9_20_50,SHOCK_RATIO,RECENT_SHOCK,S_10_22_55,ORDERED_10_22_55,Volume
1787681100,764.82,765.03,764.8,764.92,765.2179999033982,764.986522278676,765.0967145729428,0,0,-1,765.0518959193804,0.1977547262762117,0,1,0,0.6798372070409953,0.865191494592883,0.09333223255810352,0,27770
1787681400,764.92,765.09,764.8,764.8,765.2138928918043,764.9492178229408,765.0684560421863,0,0,-1,765.0420176480321,0.2832018301848351,0,1,0,0.877247618492927,0.877247618492927,0.17997068131963956,0,28323
1787681700,764.79,764.86,764.73,764.85,765.2098598023559,764.9293742583526,765.0476507048353,0,0,-1,765.0344875441878,0.33522455585633426,0,1,0,0.39672744951612604,0.877247618492927,0.23430796693998668,0,22539
1787682000,764.82,764.99,764.82,764.9,765.2066697048775,764.923499406682,765.0335887329462,0,0,-1,765.029213522847,0.3485389379580186,0,1,0,0.5421595761446659,0.877247618492927,0.25428066983406833,0,23542
1787682300,764.89,765.01,764.8,764.97,765.2041805076339,764.9327995253457,765.0275326631419,0,0,-1,765.0268914239118,0.3171903697243138,0,0,0,0.6923690007202378,0.877247618492927,0.2335500173530289,0,20290
1787682600,764.99,765.4,764.99,765.37,765.204858598778,765.0202396202766,765.0601485999855,0,0,0,765.0403466621898,0.06567337802325769,0,0,0,1.449560069037752,1.449560069037752,0.013719313744596152,0,31927
1787682900,765.35,765.395,765.235,765.3,765.205957381234,765.0761916962213,765.082991590463,0,0,0,765.0505291460255,0.08677790016923993,0,0,0,0.522590072128786,1.449560069037752,0.1249308450545117,0,24441
1787683200,765.32,765.57,765.29,765.52,765.208608310834,765.164953356977,765.1246114389904,0,0,1,765.06893976775,0.3259078899260381,1,1,1,0.9468198546926878,1.449560069037752,0.34388866046491684,1,24662
1787683500,765.56,765.87,765.56,765.8,765.222054515831,765.2919626855816,765.1889341590866,0,0,1,765.0976087964657,0.6509701993724618,1,1,2,1.1880376766709946,1.449560069037752,0.6442375881121497,1,60963
1787683800,765.81,765.83,765.64,765.69,765.229440946757,765.3715701484653,765.236654715364,1,0,1,765.1208398240552,0.8621909187551764,1,1,3,0.6363872544226357,1.1880376766709946,0.848829983803629,1,36504
1787684100,765.69,765.78,765.54,765.65,765.2357632281593,765.4272561187722,765.2760209329484,0,0,1,765.141591203504,0.9947345396357502,1,1,4,0.8252923573889561,1.1880376766709946,0.9833553460854897,1,36964
1787684400,765.65,765.83,765.45,765.46,765.2397522201892,765.4338048950178,765.2935427488582,0,0,1,765.1540778229745,0.9520768309547434,1,1,5,1.323225586546845,1.323225586546845,0.955908608937777,1,29284
1787684700,765.46,765.54,765.3,765.37,765.2435381918058,765.4210439160142,765.300824391824,1,0,1,765.1625453593284,0.8914853951511984,1,0,0,0.8168620854607641,1.323225586546845,0.9127395546224571,1,59874
1787685000,765.37,765.39,765.09,765.12,765.2421861564948,765.3608351328114,765.2836030211741,0,0,0,765.1608769138645,0.6878963510209524,1,0,0,1.034611651121793,1.323225586546845,0.7349732649076792,1,82911
1787685300,765.12,765.18,764.94,765,765.2398015416113,765.2886681062491,765.2565932096337,0,0,0,765.1545680152816,0.4671489265636446,1,0,0,0.8256481034610305,1.323225586546845,0.5381122483457135,1,31865
1787685600,765,765.06,764.88,765.05,765.2365621347494,765.2409344849993,765.2369176658591,0,0,-1,765.1504673088,0.3237752589794704,1,0,0,0.6270451136516317,1.034611651121793,0.4083154339559206,1,36483
1787685900,765.075,765.19,765.01,765.17,765.2353441567137,765.2267475879995,765.2305445548249,0,1,-1,765.1512332966902,0.27730744308806027,0,0,0,0.6442065405899272,1.034611651121793,0.363628604857691,1,29775
1787686200,765.17,765.24,765.02,765.14,765.2340922507707,765.2093980703996,765.2219212638892,0,0,-1,765.1507927752514,0.21820755587359722,0,0,0,0.8078952529591086,0.8256481034610305,0.3057097648382122,0,34392
1787686500,765.11,765.35,765.09,765.25,765.2339919579573,765.2175184563197,765.2245954292331,0,0,0,765.1546832546533,0.23449177129285784,0,0,0,0.9680689156775495,0.9680689156775495,0.3145944871265914,0,70407
1787686800,765.26,765.63,765.24,765.39,765.2381675324426,765.2520147650557,765.2403482454966,0,0,0,765.1639113623139,0.3184303911771618,1,1,1,1.4554228900181811,1.4554228900181811,0.38288794132340526,1,65971
1787687100,765.39,765.54,765.27,765.51,765.2434372487155,765.3036118120446,765.2660293649732,0,0,1,765.1774834657526,0.4566507322007256,1,1,2,0.9758556757425803,1.4554228900181811,0.506342729454812,1,78787
1787687400,765.46,766.17,765.24,766.12,765.2620708820012,765.4668894496357,765.3473599016424,0,0,1,765.2144448984682,0.7817971606913836,1,1,3,3.367087521814713,3.367087521814713,0.7891753428641068,1,96735
1787687700,766.12,766.22,765.69,765.86,765.3094575789969,765.5455115597085,765.3961827681527,0,0,1,765.2397607848028,0.9054036856185316,1,1,4,1.6413604225169478,3.367087521814713,0.9058305087759875,1,240402
1787751000,764.655,765.82,764.655,765.675,765.3833333333332,765.5714092477668,765.4227367902334,0,0,,765.2568289893203,0.7871475734980851,1,1,5,3.568303110619241,3.568303110619241,0.7936275696657416,1,61052
1787751300,765.66,765.82,764.81,765.57,765.391676891281,765.5711273982134,765.4367618578302,1,0,,765.2691102054254,0.6813812840739284,1,0,0,2.527237574153924,3.568303110619241,0.6963795968461075,1,61202
1787751600,765.53,766.61,765.43,766.3,765.6387838821535,765.7169019185708,765.5189750142273,0,0,,765.309537256193,0.8215181826619875,1,1,1,2.662199154243103,3.568303110619241,0.819989406776516,1,63660
1787751900,766.31,766.67,765.93,765.93,765.7603922417502,765.7595215348566,765.5581202509676,0,0,1,765.3338691284991,0.8292369998757448,1,1,2,1.492332328537023,3.568303110619241,0.8322127571942265,1,54312
1787752200,765.92,766.6,765.65,766.6,765.8252944050462,765.9276172278853,765.6573468937326,0,0,1,765.3835213195384,0.9992605882979732,1,1,3,1.8507475539099985,2.662199154243103,0.9890332167047794,1,34039
1787752500,766.64,766.89,766.46,766.88,765.9050555720172,766.1180937823083,765.7737900467104,0,0,1,765.442206757988,1.2602307568423414,1,1,4,0.7897174861571163,2.662199154243103,1.2376712614188814,1,26096
1787752800,766.9,766.96,766.62,766.85,765.9821892220043,766.2644750258467,765.8762862327379,0,0,1,765.4974143361061,1.4686287874585675,1,1,5,0.6339498198790127,1.8507475539099985,1.4434700913378549,1,27987
1787753100,766.86,766.94,766.48,766.59,766.0409506619873,766.3295800206773,765.9442589724772,0,0,1,765.5402608327294,1.5242312720625093,1,1,6,0.8807246300934665,1.8507475539099985,1.5103846908679848,1,30672
1787753400,766.62,766.63,766.08,766.17,766.0565355717642,766.2976640165418,765.9657581179556,0,0,1,765.5649564863478,1.408662834664733,1,0,0,1.06208896531928,1.06208896531928,1.4187943057663746,1,23629
1787753700,766.17,766.32,765.94,765.96,766.0575908727244,766.2301312132334,765.9652097257693,0,0,0,765.5804483888439,1.2735539700184726,1,0,0,0.7305669112351518,1.06208896531928,1.3087822296573206,1,25651
1787754000,765.959,766.04,765.38,765.43,766.0292005022927,766.0701049705867,765.9142373709342,0,0,0,765.5745484520265,0.9514591606140592,1,0,0,1.293778423343704,1.293778423343704,1.018359982820976,1,28099
1787754300,765.4,765.5,764.84,765.11,765.9491964339649,765.8780839764694,765.8376433356071,0,0,-1,765.5563308656725,0.6061908527988397,1,0,0,1.2671875406457263,1.293778423343704,0.7006997979148167,1,43686
1787754600,765.03,765.29,764.93,765.12,765.8972116444596,765.7264671811755,765.7692963512636,0,1,-1,765.5392198513324,0.361076970277972,0,0,0,0.6782489420758648,1.293778423343704,0.4742261658810629,0,31838
1787754900,765.13,765.6,765.019,765.22,765.8619712318691,765.6251737449404,765.7169824130481,0,0,-1,765.52670142579,0.1882696760414116,0,0,0,1.1203669494635247,1.293778423343704,0.30501532354417926,0,30981
1787755200,765.24,765.52,765.18,765.42,765.8400932575116,765.5841389959523,765.6886983737102,0,0,-1,765.5225170561512,0.12083575107967251,0,0,0,0.6500475504824845,1.2671875406457263,0.23445111641065694,0,25447
1787755500,765.4,765.56,765.11,765.53,765.8205137118493,765.5733111967619,765.6735842428807,0,0,-1,765.5228105049296,0.09986664019406215,0,0,0,0.8824144154061707,1.1203669494635247,0.204317624486242,0,26463
1787755800,765.57,765.93,765.53,765.64,765.8137562017176,765.5866489574095,765.6703857435587,0,1,-1,765.527406171403,0.11892974366856923,0,0,0,0.7910120560378594,1.1203669494635247,0.21260544238020365,0,35334
1787756100,765.64,765.9,765.55,765.87,765.8120912925259,765.6433191659276,765.6893966251245,0,0,0,765.5408412235048,0.2101888611093437,0,1,0,0.7026241183091861,0.8824144154061707,0.28891753395767955,0,27069
1787756400,765.86,766.43,765.85,766.19,765.8262247117069,765.752655332742,765.7370731370173,0,0,0,765.5662984304262,0.3771222308212174,1,1,1,1.189617361173112,1.189617361173112,0.43362926094595516,1,28110
1787756700,766.21,766.47,766.17,766.35,765.8446254407372,765.8721242661936,765.7954471239681,0,0,1,765.5970318253114,0.572766845766181,1,1,2,0.6070967473725332,1.189617361173112,0.6125279928578274,1,25981
1787757000,766.35,766.44,766.12,766.28,765.8840679150769,765.9536994129548,765.8415950169235,1,0,1,765.6238148909855,0.7036217318199819,1,1,3,0.6662683643993674,1.189617361173112,0.7360683836620779,1,70860
1787757300,766.27,766.27,765.54,765.73,765.882014818386,765.9089595303639,765.8309669200737,0,0,0,765.6279790129076,0.5755360847795365,1,1,4,1.5783707536153329,1.5783707536153329,0.6199481413612468,1,45430
1787757600,765.79,766.02,765.72,765.77,765.8805254395415,765.881167624291,765.8251605467334,0,0,0,765.6335484633819,0.521563427188659,1,0,0,0.6144939407079739,1.5783707536153329,0.5751557867163657,1,28104
1787757900,765.76,766.05,765.71,765.85,765.8802338525646,765.8749340994328,765.8275262089493,0,0,-1,765.6420367589355,0.5007066236123806,1,0,0,0.7161463781438189,1.5783707536153329,0.5581681224711112,1,24381
1787758200,765.84,765.89,765.13,765.26,765.863834645169,765.7519472795462,765.7734760938113,0,0,-1,765.6270549252519,0.2568749998399637,0,0,0,1.6339260600094103,1.6339260600094103,0.3314190290444195,0,33014
1787758500,765.26,765.55,765.26,765.44,765.8521805213196,765.689557823637,765.7417164658292,0,1,-1,765.6197194379871,0.1479047930298164,0,0,0,0.5964636536355787,1.6339260600094103,0.23017214066405628,0,24434
1787758800,765.48,766.14,765.42,766.07,765.852789788175,765.7656462589096,765.7729815643216,0,0,0,765.6373774992425,0.26183398821663556,0,1,0,1.524826927062369,1.6339260600094103,0.3238327038770794,0,23923
1787759100,766.05,766.26,765.96,766.24,765.8605988503047,765.8605170071277,765.8174595105767,0,0,0,765.6610097541741,0.4188490587013782,1,1,1,0.6123875889097727,1.6339260600094103,0.4657829525219144,1,25648
1787759400,766.25,766.3,765.32,765.39,765.8496747701864,765.7664136057022,765.7767490809979,0,0,0,765.6503819206771,0.22649188994287447,0,0,0,2.0574293488106243,2.0574293488106243,0.2852111627956963,0,60015
1787759700,765.39,765.76,765.31,765.32,765.8358329915677,765.6771308845617,765.7332491685219,0,0,0,765.637425766925,0.07818283539860398,0,0,0,0.8783924016296754,2.0574293488106243,0.1480244782198201,0,38910
1787760000,765.33,765.35,764.88,765.18,765.8097697971507,765.5777047076493,765.6805587715198,0,0,-1,765.6194875015555,0.08271429083014276,0,0,0,0.9254709424004914,2.0574293488106243,0.0034384680716637735,0,42052
1787760300,765.09,765.44,765.03,765.15,765.7958553672462,765.4921637661195,765.6300293647084,0,1,-1,765.6010762269847,0.21854618289340047,0,1,0,0.8116465192959705,2.0574293488106243,0.13401954502330826,0,26641
1787760600,765.145,765.3,764.96,765.04,765.7816933693274,765.4017310128955,765.573836091879,0,0,-1,765.5790732376912,0.3641231322626087,-1,1,1,0.6822516137588431,0.9254709424004914,0.2746177744026602,0,23989
1787760900,765.04,765.135,764.83,765,765.7681468022031,765.3213848103164,765.5191850355096,0,0,-1,765.556364483272,0.49569967825321504,-1,1,2,0.6262330105987908,0.9254709424004914,0.4040932041463889,-1,20476
1787761200,764.99,765.1,764.87,764.93,765.7494478119002,765.2431078482531,765.4630721749849,0,0,-1,765.5318011702025,0.632260266000825,-1,1,3,0.485194845001836,0.8116465192959705,0.5390748635144839,-1,28646
1787761500,764.94,764.99,764.73,764.8,765.7319663520768,765.1544862786025,765.3999224440339,0,0,-1,765.5031030850965,0.7877242799244795,-1,1,4,0.5694197151849327,0.6822516137588431,0.6928036502890336,-1,24064
1787761800,764.78,764.96,764.77,764.88,765.7157246449732,765.099589022882,765.3504060207925,0,0,-1,765.4786676699947,0.8929544342534173,-1,1,5,0.42931841035104057,0.6262330105987908,0.8023925213336938,-1,24042
1787762100,764.85,764.89,764.16,764.16,765.6735717525146,764.9116712183056,765.2370340188123,0,0,-1,765.4269552123478,1.1544608065443276,-1,1,6,1.7195817859169142,1.7195817859169142,1.0540357813400942,-1,42342
1787762400,764.16,764.38,763.93,764.01,765.6253862285141,764.7313369746445,765.1201736360683,0,0,-1,765.3713883412754,1.4331550887071822,-1,1,7,1.0081961965666284,1.7195817859169142,1.325000483743082,-1,41826
1787762700,764.01,764.35,763.95,764.07,765.5821652343387,764.5990695797155,765.0201570992999,0,0,-1,765.3203535043626,1.6271731957461053,-1,1,8,0.8956500452461336,1.7195817859169142,1.5223822284341852,-1,40296
1787763000,764.08,764.32,764.05,764.19,765.5542596770928,764.5172556637724,764.9410945184143,0,0,-1,765.2760259159562,1.76090665254974,-1,1,9,0.6091037770827451,1.7195817859169142,1.667375727863272,-1,28575
1787763300,764.18,764.81,764.18,764.7,765.5189610453972,764.5538045310179,764.9181331357081,0,0,-1,765.25343666435,1.5717863835770034,-1,0,0,1.4620646867921605,1.4620646867921605,1.5135637726077213,-1,52783
1787763600,764.68,764.96,764.58,764.889,765.507821729227,764.6208436248144,764.915358551355,0,0,-1,765.239145030454,1.4037382568777879,-1,0,0,0.8537041072064899,1.4620646867921605,1.3767642718660715,-1,23642
1787763900,764.86,765.1,764.71,765.05,765.4992168355751,764.7066748998515,764.928181546464,0,0,-1,765.2317275782793,1.2018706239116608,-1,0,0,0.8854224091824443,1.4620646867921605,1.2037320583866284,-1,23730
1787764200,765.04,765.14,764.99,765.14,765.4922169143617,764.7933399198812,764.948354732515,0,0,-1,765.2281304183468,1.0442339571837003,-1,0,0,0.3433571544221509,1.4620646867921605,1.0705494478777315,-1,26612
1787764500,765.15,765.5,765.15,765.33,765.4893969066421,764.9006719359049,764.9847019008469,0,0,-1,765.2321253039019,0.8038232810438113,-1,0,0,0.8646100269273705,0.8854224091824443,0.8533684223873514,-1,26960
1787764800,765.33,765.66,765.33,765.66,765.4902720122731,765.052537548724,765.0490160055281,0,0,0,765.2489047037488,0.4831105737144276,0,0,0,0.8002986493921177,0.8854224091824443,0.5592829188816371,-1,23189
1787765100,765.63,765.72,765.43,765.65,765.4916540223991,765.1720300389792,765.1062525764302,0,0,0,765.2646339310528,0.23258816431793458,0,0,0,0.7134699606942165,0.8646100269273705,0.3241143606754648,0,20484
1787765400,765.65,765.79,765.535,765.77,765.4947867388232,765.2916240311833,765.1694666167701,0,0,1,765.2844522082664,0.018487859872841392,0,0,0,0.6404696452059067,0.8646100269273705,0.08540936756348291,0,25031
1787765700,765.77,765.84,765.6,765.62,765.4976773002755,765.3572992249467,765.2123745580301,1,0,1,765.2976109451971,0.15817544459441357,0,0,0,0.6186832024276832,0.8002986493921177,0.055223275964975616,0,25258
1787766000,765.62,765.75,765.47,765.68,765.4997410246259,765.4218393799573,765.2569103144082,0,0,1,765.3126065944051,0.29490414633817824,0,1,0,0.7420070518405748,0.7420070518405748,0.19452047581931484,0,25901
1787766300,765.71,765.71,765.45,765.46,765.5001447120254,765.4294715039658,765.2762521892264,0,0,0,765.3183867279579,0.3064279142083646,0,1,0,0.7019419825312998,0.7420070518405748,0.22025000267545378,0,17245
1787766600,765.47,765.77,765.441,765.769,765.5016247623447,765.4973772031726,765.3231805521572,0,0,1,765.3360578366654,0.44795846987019766,0,1,0,0.9075481573400201,0.9075481573400201,0.36271199022133915,0,16072
1787766900,765.77,765.86,765.65,765.67,765.5034369542421,765.531901762538,765.3562109757612,1,0,1,765.3491536077765,0.523036747181816,1,1,1,0.5831369209384976,0.9075481573400201,0.4446740732583634,0,14092
1787767200,765.67,765.68,765.48,765.519,765.5042578398233,765.5293214100304,765.3717146923553,0,0,1,765.3558142506089,0.512233034348333,1,1,2,0.5724126165478886,0.9075481573400201,0.44821658535565595,1,25926
1787767500,765.52,765.86,765.51,765.76,765.506359603841,765.5754571280244,765.4086942454644,0,0,1,765.3716646721537,0.6002153753473359,1,1,3,1.0332804860596672,1.0332804860596672,0.5397164555132178,1,18329
1787767800,765.79,765.79,765.38,765.4,765.5066000142123,765.5403657024195,765.4078662220868,0,0,0,765.3727758614809,0.4863800310136992,1,0,0,1.2075437377746199,1.2075437377746199,0.44769206217146135,1,25778
1787768100,765.425,765.77,765.36,765.73,765.5084136522581,765.5782925619357,765.4385456295071,0,0,1,765.3867846512268,0.5483569417966866,1,0,0,1.189903944050266,1.2075437377746199,0.511392527485915,1,29581
1787768400,765.73,765.98,765.56,765.565,765.5112323968574,765.5756340495485,765.4505889028874,1,0,1,765.3937734884336,0.5133043379135569,1,1,1,1.2026130654453988,1.2075437377746199,0.4869807273651487,1,27377
1787768700,765.56,765.73,765.49,765.61,765.5126113762599,765.5825072396389,765.4657709121362,0,0,1,765.4022529594754,0.5207704815220413,1,0,0,0.6774038326066425,1.2075437377746199,0.5004020839910195,1,26577
1787769000,765.57,765.89,765.53,765.75,765.5165183367423,765.6160057917111,765.4928403490757,0,0,1,765.4158900983194,0.5765017526938178,1,1,1,1.0400716874957106,1.2026130654453988,0.5561827129989086,1,35960
1787769300,765.75,765.83,765.61,765.73,765.5214619150119,765.6388046333689,765.515426982497,0,0,1,765.4282081336795,0.6229916379553101,1,1,2,0.6337853041060872,1.2026130654453988,0.6051174017915946,1,47496
1787769600,765.74,765.89,765.675,765.86,765.5278960279027,765.6830437066951,765.5482434603545,0,0,1,765.445141148045,0.7225545596174392,1,1,3,0.6360181786401237,1.0400716874957106,0.7024589975830337,1,45588
1787769900,765.88,766.44,765.86,766.32,765.5458113494554,765.8104349653561,765.6217440831779,0,0,1,765.4794493383177,0.9534023074732308,1,1,4,1.7615684629707233,1.7615684629707233,0.9162343894915304,1,55102
1787770200,766.31,766.58,766.22,766.46,765.5683917130648,765.9403479722848,765.7015779800181,0,0,1,765.5179023054426,1.2136468645562177,1,1,5,1.0369780517708946,1.7615684629707233,1.1633842001260692,1,55355
1787770500,766.47,766.63,766.33,766.5,765.585325888816,766.0522783778279,765.7776181723973,0,0,1,765.5564159405233,1.4387616161531165,1,1,6,0.8618719232899179,1.7615684629707233,1.3831620082272191,1,40263
1787770800,766.52,767.34,766.48,767.26,765.620733927,766.2938227022623,765.9187973940737,0,0,1,765.6232231585419,1.7579980883850526,1,1,7,2.4953190578774134,2.4953190578774134,1.6810619856428335,1,54986
1787771100,767.26,767.279,766.88,766.955,765.6321687852139,766.4260581618099,766.0174833565429,0,0,1,765.6754497013442,1.96130096990971,1,1,8,1.045991223576022,2.4953190578774134,1.88746524208773,1,18206
1787771400,766.96,767.09,766.88,766.96,765.6624843892045,766.532846529448,766.107246846396,0,0,1,765.7258242228601,2.178944274786487,1,1,9,0.5487191063974274,2.4953190578774134,2.1123963541620645,1,52053
1787771700,766.94,767.27,766.94,767.19,765.6832901712278,766.6642772235584,766.2103661943584,0,0,1,765.7832428807872,2.397442226722338,1,1,10,0.8909934766481787,2.4953190578774134,2.335455332822934,1,33124
1787772000,767.19,767.19,766.82,767.03,765.7076926379541,766.7374217788467,766.2884265568005,0,0,1,765.8321353168348,2.4622347296738285,1,1,11,1.0068320618434352,1.045991223576022,2.4184047111123577,1,43766
1787772300,767.02,767.12,766.83,766.89,765.7277838711593,766.7679374230773,766.3457192656766,0,0,1,765.8736202063707,2.4696649552232093,1,1,12,0.7887537277629878,1.0068320618434352,2.450384156538556,1,39320
1787772600,766.9,766.91,766.75,766.86,765.7510673126309,766.7863499384619,766.3946983832312,0,0,1,765.9123017669051,2.5139178648021376,1,1,13,0.44184142433348816,1.0068320618434352,2.5187879836635747,1,51846
1787772900,766.86,766.87,766.59,766.66,765.7757424018512,766.7610799507695,766.4199652038759,0,0,1,765.9416232662421,2.3901379565499554,1,0,0,0.805329757616027,1.0068320618434352,2.425810428878146,1,65645
1787773200,766.67,766.87,766.6,766.69,765.8186078091512,766.7468639606157,766.4456828035068,0,0,1,765.9709713734483,2.297949596640948,1,0,0,0.7875184380741742,0.805329757616027,2.357241536351246,1,120896
1787773500,766.67,767.105,766.645,767.1,765.8464510740167,766.8174911684926,766.5079987269824,0,0,1,766.0152470058621,2.3160462596853626,1,0,0,1.3623751946309939,1.3623751946309939,2.3742980869480728,1,67193
1787773800,767.1,767.21,766.01,766.19,765.8833145841164,766.691992934794,766.4777131339364,0,0,1,766.0221000644557,1.6444831739770038,1,0,0,3.4643511802063593,3.4643511802063593,1.7307681949638722,1,171557
1787774100,766.18,766.43,765.49,765.95,765.8891501285347,766.5435943478352,766.4274547402282,0,0,1,766.0192726109476,1.1771835046275012,1,0,0,2.307554315001947,3.4643511802063593,1.2860030817983656,1,250815
