time,open,high,low,close,Session VWAP,EMA 9,EMA 20,Long Fast-Alpha Signal,Short Fast-Alpha Signal
1767382200,679.33029111,680.04648552,679.29050253,679.94701407,679.3464517426671,678.6838994959419,678.2289263840993,0,0
1767382500,679.97685551,680.22553412,679.65854688,680.00669694,679.3588129048859,678.9484589847535,678.3982378656136,0,0
1767382800,680.00669694,680.33495271,679.90722549,679.95696122,679.369063240822,679.1501594318029,678.5466877088885,1,0
1767383100,679.93706693,680.13600982,679.73812404,680.04648552,679.3775071344616,679.3294246494423,678.689525595661,0,0
1767383400,680.05643266,680.09622124,679.55907543,679.90722549,679.3866242310157,679.4449848175539,678.8054970141695,0,0
1767383700,679.87738406,679.93706693,679.29050253,679.49939257,679.389342268671,679.4558663680431,678.8715823052011,0,0
1767384000,679.50933971,679.97685551,679.25071395,679.74807118,679.3923825337386,679.5143073304345,678.9550574361343,0,0
1767384300,679.74807118,679.90722549,679.51928686,679.73812404,679.3954980775296,679.5590706723476,679.029635207931,1,0
1767384600,679.73812404,680.06637981,679.59886401,679.59886401,679.4018847023686,679.5670293398781,679.0838474747948,0,0
1767384900,679.59886401,680.04648552,679.49939257,679.98680265,679.4062176748937,679.6509840019024,679.1698432057667,0,0
1767385200,679.97685551,680.07632695,679.64859973,679.7082826,679.4138612294518,679.662443721522,679.2211231480746,0,0
1767385500,679.71822975,679.85748977,679.39992112,679.63865259,679.415894911331,679.6576854952176,679.2608878568294,0,0
1767385800,679.60881116,679.78785976,679.33029111,679.41981541,679.4174234525734,679.6101114781741,679.2760238142743,0,0
1767386100,679.42478898,679.80775405,679.38997398,679.42976255,679.4187281057676,679.5740416925393,679.2906655986291,0,0
1767386400,679.4397097,679.47949828,678.97119919,679.00700891,679.4138998600497,679.4606351360314,679.2636506759025,0,0
1767386700,678.99208819,679.12140107,678.46488953,678.68372671,679.39576329627,679.3052534508251,679.2084198220069,0,0
1767387000,678.65388528,679.44965684,678.53451954,678.8826696,679.3847358389668,679.2207366806601,679.1773959913396,0,0
1767387300,678.85282817,679.72817689,678.64393813,679.55907543,679.3788083072842,679.2884044305281,679.2137464140692,0,0
1767623400,682.91126315,683.98555477,682.75210884,683.42851467,683.3887260933334,680.1164264784225,679.615152914634,0,0
1767623700,683.43846181,683.62745756,682.94110459,683.35888466,683.3586783191888,680.764918114738,679.971698795145,1,0
1767624000,683.37877895,683.90597761,683.05052318,683.76671759,683.4084719786866,681.3652780097904,680.3331291565597,0,0
1767624300,683.77666473,684.24418052,683.21962463,683.50809183,683.4625765735789,681.7938407738322,680.6355065540303,0,0
1767624600,683.50809183,683.657299,682.87644815,683.31909608,683.4405072938141,682.0988918350658,680.8910865088845,0,0
1767624900,683.33899037,683.70703472,683.05052318,683.43846181,683.4370562688856,682.3668058300527,681.1336936804194,0,0
1767625200,683.44840896,684.14470908,683.00078745,684.02534334,683.4652924464552,682.6985133320421,681.4090888860937,0,0
1767625500,684.03529049,684.31381054,683.56777469,684.04523763,683.5040936354759,682.9678581916337,681.6601506712277,0,0
1767625800,684.05518478,684.1944448,683.61751042,683.97560762,683.5265692048783,683.1694080773069,681.8806703806346,1,0
1767626100,683.97560762,684.27402196,683.657299,684.27402196,683.5620198849942,683.3903308538455,682.1086086262884,0,0
1767626400,684.27402196,684.47296485,684.03529049,684.45307056,683.6093835346464,683.6028787950764,682.3318907152133,0,0
1767626700,684.44312342,684.97032208,684.05518478,684.88079778,683.713664754537,683.8584625920612,682.5746437690025,0,0
1767627000,684.88079778,685.16926497,684.77137919,685.01011066,683.8084969016804,684.0887922056489,682.8065929967165,0,0
1767627300,684.98026922,685.03995209,684.32375768,684.44312342,683.8738138014193,684.1596584485192,682.9624530370293,0,0
1767627600,684.44312342,684.74651133,684.35359912,684.41328198,683.8953172207101,684.2103831548153,683.1006272220741,0,0
1767627900,684.40333484,684.86090349,684.40333484,684.74153775,683.9189840669411,684.3166140738523,683.2569044152099,0,0
1767628200,684.73159061,684.81116777,684.44312342,684.53264772,683.94265070163,684.3598208030818,683.3784037775708,0,0
1767628500,684.53264772,684.95042779,684.41328198,684.68185489,683.9669967383112,684.4242276204654,683.5025419787546,0,0
1767628800,684.68185489,684.7514849,684.3734934,684.54259486,683.9863761765405,684.4479010683724,683.6015946341113,0,0
1767629100,684.55254201,684.91063921,684.45307056,684.88079778,684.018585540647,684.5344804106979,683.7234235051483,0,0
1767629400,684.89074492,685.06979352,684.73159061,684.73159061,684.0445218210186,684.5739024505583,683.8194394198961,0,0
1767629700,684.74153775,684.92058636,684.59233058,684.64206631,684.0596030399414,684.5875352224466,683.8977848380013,0,0
1767630000,684.63211916,685.16926497,684.62217202,685.11952925,684.0814751008107,684.6939340279573,684.0141414486678,0,0
1767630300,685.12947639,685.22894784,684.89074492,685.00016351,684.109988059514,684.7551799243658,684.1080483116518,0,0
1767630600,684.99021637,685.20905355,684.81116777,684.8410092,684.1535311550836,684.7723457794926,684.1778541105422,0,0
1767630900,684.8410092,685.30852499,684.79127348,685.20905355,684.1859352047014,684.8596873335941,684.2760635809667,0,0
1767631200,685.21900069,685.26873642,685.01011066,685.21900069,684.2022843251452,684.9315500048754,684.3658671151603,0,0
1767631500,685.21900069,685.60196576,685.15931783,685.5770979,684.2514011310428,685.0606595839002,684.4812224280022,0,0
1767631800,685.58704504,685.77604079,685.35826072,685.42789073,684.3167368525884,685.1341058131202,684.5713813139067,0,0
1767632100,685.41794358,685.46767931,685.14937068,685.25878927,684.3700484916276,685.1590425044961,684.6368487382965,0,0
1767632400,685.27868356,685.4875736,685.25878927,685.42291716,684.3863313502749,685.2118174355969,684.7117123975064,0,0
1767632700,685.43783787,685.46767931,685.17921211,685.22894784,684.4030858526704,685.2152435164776,684.7609729158391,0,0
1767633000,685.22894784,685.40799644,685.14937068,685.33836643,684.4136820550265,685.2398680991821,684.8159627743306,0,0
1767633300,685.34831357,685.38810215,684.96534851,685.04989923,684.4259002157272,685.2018743253457,684.8382424367753,0,0
1767633600,685.03000495,685.05984638,684.79127348,684.87085063,684.4342215944425,685.1356695862765,684.8413479789872,0,0
1767633900,684.86090349,684.91063921,684.5724363,684.71169632,684.4409950576435,685.0508749330212,684.8290002019407,0,0
1767634200,684.72164346,684.90069207,684.5724363,684.63211916,684.4462748285536,684.967123778417,684.8102496265178,0,0
1767634500,684.65201345,684.97032208,684.62217202,684.89074492,684.4519202462392,684.9518480067336,684.8179158449447,0,0
1767634800,684.88577135,684.96037493,684.67190774,684.72164346,684.4566987018655,684.9058070973869,684.8087470463785,0,0
1767635100,684.71666989,685.14937068,684.70174917,685.0200578,684.4622282657622,684.9286572379095,684.8288718800567,0,0
1767635400,685.0200578,685.03000495,684.65201345,684.82111491,684.4664748397528,684.9071487723277,684.8281331210037,0,0
1767635700,684.82111491,684.99021637,684.68185489,684.94048064,684.4726589187728,684.9138151458621,684.8388328847176,0,0
1767636000,684.9305335,685.1095821,684.86090349,685.00016351,684.4764405174533,684.9310848186897,684.8541977061731,0,0
1767636300,685.00016351,685.03000495,684.46301771,684.7514849,684.4805705016015,684.8951648349517,684.8444155341566,0,0
1767636600,684.7514849,684.88079778,684.69180203,684.78132633,684.4852033537209,684.8723971339614,684.8384070385226,0,0
1767636900,684.78132633,684.78132633,684.0153962,684.3734934,684.481563872733,684.7726163871691,684.7941295491395,0,0
1767637200,684.36354626,684.58238344,684.14470908,684.5724363,684.4805613149211,684.7325803697353,684.7730159063643,0,0
1767637500,684.60227773,684.77137919,684.45307056,684.74153775,684.4840160744351,684.7343718457882,684.7700179867106,0,0
1767637800,684.73159061,684.9305335,684.67190774,684.86090349,684.4883427841195,684.7596781746306,684.7786737489287,0,0
1767638100,684.87085063,684.92058636,684.6619606,684.85095634,684.492120111584,684.7779338077045,684.7855578052212,0,0
1767638400,684.85095634,685.0200578,684.8410092,684.95042779,684.4970370068387,684.8124326041636,684.8012597085334,0,0
1767638700,684.95042779,685.12947639,684.95042779,684.96037493,684.5017932368376,684.8420210693309,684.8164135391493,0,0
1767639000,684.96037493,685.0200578,684.8410092,685.01011066,684.5052219913821,684.8756389874648,684.8348608839922,0,0
1767639300,684.99021637,684.99021637,684.82111491,684.90069207,684.5080722827578,684.8806496039718,684.8411305207549,1,0
1767639600,684.90069207,685.06979352,684.87085063,684.96037493,684.5121099383939,684.8965946691775,684.8524871311591,0,0
1767639900,684.95042779,684.95042779,684.71169632,684.7862999,684.5158780251536,684.874535715342,684.8461835853344,0,0
1767640200,684.78132633,684.78132633,684.52270057,684.63211916,684.5175133147027,684.8260524042736,684.8257964972073,1,0
1767640500,684.63211916,684.74153775,684.56248915,684.67190774,684.518522980988,684.7952234714189,684.8111404250923,0,0
1767640800,684.67190774,684.72164346,684.55254201,684.5724363,684.5191561631159,684.7506660371351,684.788406698893,0,0
1767641100,684.58238344,684.72164346,684.49285914,684.55254201,684.5200359841871,684.7110412317081,684.765943395189,0,0
1767641400,684.55254201,684.65201345,684.50280628,684.54259486,684.5205183298007,684.6773519573665,684.7446721061234,0,0
1767641700,684.54259486,684.5724363,684.06513192,684.21334438,684.517097877279,684.5845504418932,684.6940694655402,0,0
1767642000,684.1944448,684.1944448,683.657299,684.03529049,684.5022053575291,684.4746984515145,684.6313286107269,0,0
1767642300,684.0153962,684.35857269,684.0153962,684.18449766,684.4975165691319,684.4166582932116,684.5887732820862,0,1
1767642600,684.16460337,684.16957694,683.9258719,683.97560762,684.4926179990966,684.3284481585694,684.5303765523637,0,0
1767642900,683.98555477,684.21433909,683.88608332,683.98555477,684.4855393652417,684.2598694808555,684.4784887635672,0,0
1767643200,683.97560762,684.1049205,683.87613618,683.96566048,684.4788926788417,684.2010276806844,684.429647974656,0,0
1767643500,683.96566048,684.38344055,683.94576619,684.32375768,684.4754690262894,684.2255736805475,684.4195631846887,0,0
1767643800,684.32375768,684.59233058,684.30386339,684.48291199,684.4752777893217,684.277041342438,684.4255964042422,0,0
1767644100,684.50280628,684.58238344,684.25412767,684.32375768,684.4745116397183,684.2863846099503,684.415897478124,0,0
1767644400,684.31381054,684.36354626,684.15465622,684.32375768,684.4722350979933,684.2938592239602,684.407122259255,0,1
1767644700,684.31381054,684.38344055,684.22428624,684.32375768,684.4706752807406,684.2998389151682,684.3991827755164,0,0
1767645000,684.32375768,684.47296485,684.1944448,684.28894268,684.4686198114492,684.2976596681345,684.3886837188005,0,0
1767645300,684.29391625,684.45307056,684.2839691,684.38344055,684.4671752861643,684.3148158445076,684.388184369391,0,0
1767645600,684.37846698,684.37846698,684.15465622,684.17455051,684.4644713664044,684.2867627776061,684.3678382875441,0,0
1767645900,684.16460337,684.39338769,684.13973551,684.21433909,684.4589000915295,684.2722780400849,684.3532193163495,0,0
1767646200,684.25412767,684.34365197,683.63740471,683.67221971,684.4401374546283,684.152266374068,684.2883622109829,0,0
1767646500,683.66724614,684.12481479,683.53793326,684.08502621,684.3869655517839,684.1388183412544,684.268996877556,0,0
1767709800,684.27402196,685.01011066,684.27402196,684.73159061,684.6719077433332,684.2573727950034,684.313053423503,0,0
1767710100,684.74153775,684.82111491,684.35359912,684.51275343,684.6273114921377,684.3084489220028,684.3320724717408,0,0
1767710400,684.54259486,684.89074492,684.15465622,684.86090349,684.6296475772257,684.4189398356023,684.3824373306227,0,0
1767710700,684.85095634,685.74619935,684.8410092,685.58704504,684.8290140454227,684.6525608764819,684.4971618743729,0,0
1767711000,685.59699219,686.23360944,685.56715075,686.09434941,685.085191261755,684.9409185831855,684.649274973004,0,0
1767711300,686.07445513,686.50218234,686.00482511,686.43255233,685.3154988110902,685.2392453325484,684.8191109117655,0,0
1767711600,686.43255233,686.73096667,686.34302803,686.4922352,685.483176229641,685.4898433060388,684.9784560820735,0,0
1767711900,686.48228805,686.94980385,686.44249947,686.56186521,685.6183227680082,685.704247686831,685.1292569513998,0,0
1767712200,686.55191806,686.98959243,686.47234091,686.95975099,685.7270952940347,685.9553483474648,685.3035897169808,0,0
1767712500,686.95975099,687.03932815,686.62154808,686.86027955,685.8218153875722,686.1363345879719,685.4518458915541,1,0
1767712800,686.85530597,686.99953957,686.47234091,686.88017384,685.8723961061644,686.2851024383775,685.5878771247394,0,0
1767713100,686.88017384,687.20842961,686.8503324,687.00948671,685.9370099157854,686.429979292702,685.7232685138118,0,0
1767713400,686.99953957,686.99953957,686.4027109,686.46239376,685.9719736081506,686.4364621861616,685.7936613944012,1,0
1767713700,686.45244662,686.56186521,686.15403228,686.22366229,686.0034888135557,686.3939022069293,685.8346138606487,0,0
1767714000,686.22366229,686.48228805,686.03466655,686.14408514,686.0136261703234,686.3439387935434,685.864087315825,0,0
1767714300,686.13413799,686.35297517,685.92524796,686.22366229,686.021338955598,686.3198834928347,685.8983325514607,0,0
1767714600,686.203768,686.32810731,685.36820786,685.58704504,686.0058723184237,686.1733158022678,685.8686861217979,0,0
1767714900,685.59699219,685.59699219,685.05984638,685.46767931,685.9708576294046,686.0321885038143,685.8304949968647,0,0
1767715200,685.45773216,685.45773216,684.94545422,685.00016351,685.9401660332016,685.8257835050514,685.7514158076394,0,0
1767715500,685.00016351,685.26873642,684.6619606,685.21004826,685.8976052742088,685.7026364560411,685.6998569935786,0,0
1767715800,685.21900069,685.46767931,685.1095821,685.21900069,685.8794057682405,685.6059093028329,685.6540611551425,0,0
1767716100,685.20905355,685.45773216,685.09963496,685.38810215,685.8675239246858,685.5623478722663,685.6287317260812,0,1
1767716400,685.37815501,685.86556509,685.18915926,685.7561465,685.8631628629913,685.601107597813,685.6408664664544,0,1
1767716700,685.74619935,685.78598793,685.26873642,685.39804929,685.8544001987701,685.5604959362504,685.6177410210778,0,0
1767717000,685.40799644,685.70641078,685.33836643,685.69646363,685.8460470761562,685.5876894750003,685.6252384124037,0,0
1767717300,685.69646363,685.69646363,685.16926497,685.54725646,685.836819153789,685.5796028720002,685.6178115597938,0,0
1767717600,685.55720361,685.56715075,684.98026922,685.1095821,685.8177900571643,685.4855987176002,685.5694087540992,0,0
1767717900,685.1095821,685.72630507,685.08968781,685.69646363,685.8131853481942,685.5277717000802,685.5815092184707,0,0
1767718200,685.69646363,685.86556509,685.60693933,685.69646363,685.8116829330137,685.5615100860641,685.592457257664,0,0
1767718500,685.68651649,685.81582937,685.34831357,685.78598793,685.8091910537344,685.6064056548513,685.6108887502675,0,0
1767718800,685.76609364,685.80588222,685.51741503,685.73625221,685.80802060546,685.632374965881,685.6228281273849,0,0
1767719100,685.73625221,686.22366229,685.73625221,686.16397943,685.8112254581685,685.7386958587048,685.6743663466816,0,0
1767719400,686.18387372,686.32810731,686.07445513,686.203768,685.816511045544,685.8317102869638,685.7247855517595,0,0
1767719700,686.203768,686.48228805,686.203768,686.38281661,685.8242651956939,685.9419315515711,685.7874551763539,0,0
1767720000,686.38281661,686.88017384,686.38281661,686.75086096,685.8408243312831,686.1037174332569,685.8792081081297,0,0
1767720300,686.77075525,686.96969814,686.68620452,686.74091381,685.8638904993445,686.2311567086055,685.9612753178316,1,0
1767720600,686.74091381,687.10895816,686.72101952,687.09901102,685.8904974041477,686.4047275708843,686.0696310989905,0,0
1767720900,687.09901102,687.44716108,687.07911673,687.16864103,685.9341497527804,686.5575102627075,686.1742987114676,0,0
1767721200,687.17858817,687.20842961,686.95975099,687.12885245,685.9514824595373,686.671778700166,686.2652085913278,0,0
1767721500,687.13879959,687.27805962,686.96969814,687.12885245,685.9652680965124,686.7631934501328,686.3474603873918,0,0
1767721800,687.14874674,687.32779534,687.07911673,687.25816533,685.9764752564746,686.8621878261063,686.4341941914497,0,0
1767722100,687.24821818,687.38747821,687.18853532,687.28800676,685.9879823700805,686.947351612885,686.5155096741688,0,0
1767722400,687.29795391,687.3178482,687.029381,687.1189053,686.0039124818688,686.9816623503079,686.572975924248,0,0
1767722700,687.12885245,687.17858817,686.90006812,687.15869388,686.0149308366422,687.0170686562464,686.6287585867005,0,0
1767723000,687.15869388,687.29795391,687.10895816,687.27805962,686.0265667918337,687.0692668489971,686.6905967803481,0,0
1767723300,687.27805962,687.54663252,687.27805962,687.46705536,686.05064734815,687.1488245511977,686.7645452165054,0,0
1767723600,687.46705536,687.50684394,687.27805962,687.37753106,686.0605529989881,687.1945658529581,686.8229248206478,0,0
1767723900,687.38747821,687.43224036,687.17858817,687.21340318,686.0694826170547,687.1983333183665,686.8601132358242,0,0
1767724200,687.21837675,687.37753106,686.99953957,687.10895816,686.0789481056573,687.1804582866932,686.8838127524124,0,0
1767724500,687.10895816,687.38747821,687.10895816,687.38250464,686.0866479784419,687.2208675573546,686.9313072178969,0,0
1767724800,687.39742535,687.79033756,687.37753106,687.71573398,686.1111718887398,687.3198408418837,687.0060145285734,0,0
1767725100,687.72568112,688.02409546,687.70578683,687.92462401,686.1496363162563,687.4407974755069,687.0935011458521,0,0
1767725400,687.93457116,688.01414832,687.854994,687.89478258,686.1697261893371,687.5315944964055,687.16981366339,0,0
1767725700,687.9097033,688.06388404,687.854994,688.06388404,686.1947842373849,687.6380524051244,687.2549632230671,0,0
1767726000,688.06388404,688.21309121,688.01414832,688.06388404,686.2214137011191,687.7232187320996,687.3320033008702,0,0
1767726300,688.07383118,688.17330263,688.03404261,688.1434612,686.2409782666222,687.8072672256797,687.4092850055492,0,0
1767726600,688.13351405,688.47171697,688.13351405,688.42198124,686.2760127934963,687.9302100285437,687.5057322659732,0,0
1767726900,688.42695482,688.44187553,688.29266836,688.38219266,686.2992764171627,688.0206065548349,687.5892046844519,0,0
1767727200,688.38219266,688.5015584,688.30261551,688.44187553,686.3207638596609,688.1048603498679,687.670411431647,0,0
1767727500,688.44187553,688.46176982,688.28272122,688.29266836,686.342769766113,688.1424219518943,687.7296739962521,0,0
1767727800,688.29266836,688.42198124,688.25287979,688.36229838,686.3659321761448,688.1863972375155,687.7899239375614,0,0
1767728100,688.36229838,688.43192839,688.24293264,688.27277407,686.3912994237297,688.2036726040124,687.8359096644604,0,0
1767728400,688.28272122,688.50653197,688.28272122,688.4120341,686.4131705569339,688.2453449032099,687.8907786583213,0,0
1767728700,688.42198124,688.47171697,688.34140937,688.36229838,686.425067914747,688.2687355985679,687.9356852984812,0,0
1767729000,688.36727195,688.37224552,688.17330263,688.18324977,686.4439106703408,688.2516384328543,687.9592628671973,0,0
1767729300,688.17330263,688.27774765,688.17330263,688.21309121,686.4618221259793,688.2439289882834,687.9834369950833,0,0
1767729600,688.21309121,688.55129412,688.17330263,688.45182268,686.4916165563477,688.2855077266267,688.0280451555515,0,0
1767729900,688.45679625,688.52145269,688.31256265,688.35235123,686.5108040365766,688.2988764273014,688.0589314483561,0,0
1767730200,688.34240409,688.46176982,688.26282693,688.40208695,686.5261203623461,688.3195185318411,688.0916129247032,0,0
1767730500,688.40208695,688.58113556,688.30261551,688.36229838,686.5559326279556,688.3280745014729,688.1173924918743,0,0
1767730800,688.36229838,688.42198124,688.31256265,688.3225098,686.570864766866,688.3269615611783,688.1369274736005,0,0
1767731100,688.31256265,688.38219266,688.29266836,688.30758908,686.588574277471,688.3230870649427,688.1531809599243,0,0
1767731400,688.30261551,688.37224552,688.27277407,688.33245694,686.6117442783703,688.3249610399541,688.1702548627886,0,0
1767731700,688.34240409,688.57118841,688.26282693,688.52145269,686.6472541364437,688.3642593699633,688.203702274904,0,0
1767732000,688.51150554,688.60102985,688.40208695,688.42198124,686.68763344409,688.3758037439707,688.2244907477703,0,0
1767732300,688.42198124,688.53139983,688.37224552,688.43192839,686.7193032776438,688.3870286731766,688.244246713697,0,0
1767732600,688.43192839,688.65076557,688.33245694,688.56124127,686.7875184957985,688.4218711925413,688.2744366714401,0,0
1767732900,688.57118841,688.65076557,688.15340834,688.15838191,686.8835749436585,688.369173336033,688.2633838370172,0,0
1767796200,688.53139983,688.7701313,688.05393689,688.20314406,688.3424040833333,688.3359674808264,688.2576467153965,0,0
1767796500,688.21309121,688.76018416,688.21309121,688.74526344,688.4364638494452,688.4178266726611,688.304086403454,0,0
1767796800,688.76018416,689.13817565,688.60102985,689.07849278,688.582900196217,688.549959894129,688.3778393916965,0,0
1767797100,689.08843993,689.42664284,688.96907419,689.02875706,688.7085626853814,688.6457193273031,688.4398315505825,1,0
1767797400,689.02875706,689.18791137,688.72039558,688.88949704,688.7352337724348,688.6944748698426,688.4826568352889,1,0
1767797700,688.90939133,689.16801709,688.82981417,688.88949704,688.756449157088,688.7334793038741,688.5214035214519,0,0
1767798000,688.95912705,689.10833422,687.9445183,688.2329855,688.7021127610726,688.6333805430993,688.4939351384565,0,0
1767798300,688.25287979,688.63087128,688.09372547,688.31256265,688.6623615156632,688.5692169644794,688.4766615681274,0,0
1767798600,688.31256265,688.35235123,687.88483544,687.96441259,688.619567231238,688.4482560895835,688.4278759511628,0,0
1767798900,687.97435974,687.98430688,687.46705536,687.59636824,688.5305354487065,688.2778785196668,688.3486847405759,0,0
1767799200,687.5864211,688.01414832,687.45710822,687.91467687,688.4772608938234,688.2052381897334,688.3073506576638,0,1
1767799500,687.92462401,688.27277407,687.60631539,688.02409546,688.4464764185154,688.1690096437868,688.280373972172,0,0
1767799800,688.02409546,688.5015584,687.77541685,688.48166411,688.4304797915158,688.2315405370294,688.299544461489,0,0
1767800100,688.46176982,688.8596556,687.3178482,688.1434612,688.3875160235197,688.2139246696236,688.2846793889662,0,0
1767800400,688.15340834,688.5910827,687.87488829,688.07383118,688.3742581061459,688.1859059716988,688.2645986071599,0,0
1767800700,688.07383118,688.76018416,688.01414832,688.73034272,688.3799966053424,688.2947933213591,688.3089551893352,0,0
1767801000,688.74028987,688.84970846,688.61097699,688.76018416,688.3915452179381,688.3878714890873,688.3519293770175,0,0
1767801300,688.75023701,688.93923276,688.680607,688.84473489,688.4050215587336,688.4792441692698,688.3988632353968,0,0
1767801600,688.84970846,689.15806994,688.78007845,689.0585985,688.4251012631024,688.5951150354158,688.461695165359,0,0
1767801900,689.0585985,689.08843993,688.88949704,688.95912705,688.4380121918189,688.6679174383327,688.5090696305629,1,0
1767802200,688.97902134,688.98896848,688.76018416,688.92928562,688.4457794387966,688.7201910746661,688.5490902009855,0,0
1767802500,688.92928562,689.04865135,688.87954989,688.96907419,688.4565604313111,688.7699676977329,688.5890886761297,0,0
1767802800,688.94917991,688.95912705,688.65076557,688.74028987,688.4634482608776,688.7640321321863,688.6034887898317,0,0
1767803100,688.73034272,688.75023701,688.27277407,688.5910827,688.4655253966533,688.729442245749,688.6023072574667,1,0
1767803400,688.5910827,688.86960275,688.51150554,688.69055415,688.4715591436438,688.7216646265992,688.6107117234222,0,0
1767803700,688.71044844,688.82881946,688.61097699,688.7701313,688.4775924542162,688.7313579612794,688.6258945402392,0,0
1767804000,688.77908373,689.57585001,688.7701313,689.52611429,688.5034045007013,688.8903092270235,688.7116297545022,0,0
1767804300,689.53606143,689.76484576,689.44653713,689.50622,688.5444516576885,689.0134913816188,688.7873050159782,0,0
1767804600,689.51616715,689.66537431,689.38685427,689.66537431,688.5722518316968,689.143867967295,688.8709306630278,0,0
1767804900,689.67532146,689.88421149,689.66537431,689.84442292,688.6074953254301,689.283978957836,688.9636442113109,0,0
1767805200,689.84442292,690.05331295,689.81458148,690.01352437,688.6478080160707,689.4298880402688,689.0636327978527,0,0
1767805500,690.01352437,690.29204442,690.01352437,690.1527844,688.6822797693061,689.574467312215,689.1673615218667,0,0
1767805800,690.16273154,690.18262583,689.95384151,690.04336581,688.7202232737042,689.668247011772,689.2507905016889,0,0
1767806100,690.05331295,690.11299582,689.89415864,690.10304868,688.7404538639248,689.7552073454176,689.3319579472424,0,0
1767806400,690.11299582,690.27215013,690.10304868,690.22241441,688.7597601649819,689.8486487583341,689.4167633246478,0,0
1767806700,690.23236155,690.23236155,689.93394722,689.99363008,688.7750670969268,689.8776450226673,689.4717030156338,0,0
1767807000,689.99363008,690.04336581,689.74495147,689.85437006,688.8002914773784,689.8729900301338,689.5081474960497,0,0
1767807300,689.85437006,689.90410578,689.6852686,689.89415864,688.81341238808,689.877223752107,689.5449104621401,0,0
1767807600,689.89415864,690.11299582,689.76484576,690.08315439,688.8357547919132,689.9184098796857,689.596171788603,0,0
1767807900,690.08315439,690.12294296,689.6852686,689.72505718,688.8552441430368,689.8797393397485,689.6084465877836,0,0
1767808200,689.72505718,689.73500433,689.11828136,689.40674856,688.8762619660134,689.7851411837988,689.5892372518042,0,0
1767808500,689.40674856,689.54600858,689.24262067,689.33711854,688.8885752214231,689.6955366550391,689.5652259459181,0,0
1767808800,689.30727711,689.34706569,689.10833422,689.20780566,688.8931559988804,689.5979904560312,689.5311859186878,0,0
1767809100,689.20283209,689.3271714,689.15806994,689.21775281,688.896949517481,689.521942926825,689.5013351464319,0,0
1767809400,689.20780566,689.20780566,688.92928562,689.11828136,688.9016546531208,689.4412106134599,689.4648538334384,0,0
1767809700,689.10833422,689.11828136,688.57118841,688.75023701,688.8997180067299,689.3030158927679,689.396795088349,0,0
1767810000,688.74028987,688.80991988,688.49161126,688.70050129,688.8959782784584,689.1825129722143,689.3304813932681,0,0
1767810300,688.70050129,688.7492423,688.38219266,688.47171697,688.8887967675927,689.0403537717715,689.2486943053378,0,0
1767810600,688.47171697,688.92928562,688.47171697,688.90939133,688.8865463233008,689.0141612834171,689.2163797362581,0,0
1767810900,688.90939133,688.90939133,688.74028987,688.84970846,688.8854874549528,688.9812707187338,689.1814586623287,0,0
1767811200,688.86960275,689.17796423,688.86960275,689.06854564,688.8882309366044,688.998725702987,689.1707050411545,0,0
1767811500,689.06854564,689.28738282,688.92928562,689.27743568,688.8920243694557,689.0544676983897,689.1808698639018,0,0
1767811800,689.28738282,689.47637857,689.2376471,689.33711854,688.9012979122415,689.1109978667117,689.1957506901969,0,0
1767812100,689.33214497,689.38685427,688.96907419,689.15806994,688.905225318773,689.1204122813693,689.192162047321,0,0
1767812400,689.16801709,689.22769995,688.93923276,689.21775281,688.9090440384127,689.1398803870954,689.1945992628142,0,0
1767812700,689.21775281,689.21775281,688.62092413,688.70050129,688.9080881059257,689.0520045676764,689.1475423130224,0,0
1767813000,688.70050129,688.71044844,688.06388404,688.30261551,688.8944196873316,688.9021267561411,689.067073093687,0,0
1767813300,688.31256265,688.35235123,687.79531114,688.29266836,688.8757381065263,688.7802350769128,688.9933202619072,0,0
1767813600,688.29266836,688.33245694,687.95446545,688.03404261,688.8672256825181,688.6309965835303,688.9019604855351,0,0
1767813900,688.03404261,688.08377833,687.84504686,688.02409546,688.8565697707312,688.5096163588242,688.8183542926271,0,0
1767814200,688.03404261,688.4120341,687.92462401,688.36229838,688.8487717412987,688.4801527630594,688.7749203961864,0,1
1767814500,688.37224552,688.5015584,688.26282693,688.39213981,688.8432898545029,688.4625501724475,688.738465102264,0,0
1767814800,688.39213981,688.39213981,688.05393689,688.30261551,688.8365703800343,688.430563239958,688.6969556172864,0,0
1767815100,688.30261551,688.36229838,688.16335548,688.25287979,688.831638672017,688.3950265499664,688.6546626813544,0,0
1767815400,688.25287979,688.31256265,688.07383118,688.29266836,688.8246946922197,688.3745549119731,688.6201870317016,0,0
1767815700,688.28272122,688.29266836,688.06388404,688.08377833,688.817371405436,688.3163995955784,688.5691004886824,0,0
1767816000,688.09372547,688.15340834,687.91467687,688.07383118,688.8096472289363,688.2678859124627,688.5219319830935,0,0
1767816300,688.07383118,688.10367262,687.70578683,687.78536399,688.7914902974452,688.1713815279702,688.451782650418,0,0
1767816600,687.77541685,687.78536399,687.04927529,687.12885245,688.7466293344307,687.9628757123761,688.3257892979972,0,0
1767816900,687.12885245,687.44716108,686.84038526,687.42726679,688.7134418787148,687.8557539279009,688.2402157258069,0,0
1767817200,687.41731964,687.45710822,686.92990956,686.9398567,688.6853233029038,687.6725744823207,688.1163720090634,0,0
1767817500,686.94483027,687.01943386,686.47234091,686.71107238,688.6265201510406,687.4802740618566,687.9825339491526,0,0
